miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
cfa-let-7b	3:chr10:20033450-20033468:-	32	54.770137	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033451-20033468:-	6	10.269401	N	mature,MIMAT0009836
cfa-let-7c	3:chr31:13259521-13259542:+	4	6.846267	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259543:+	2	3.423134	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259544:+	2	3.423134	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259541:+	6	10.269401	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259542:+	10	17.115668	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259543:+	102	174.579810	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259544:+	873	1494.197789	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259545:+	53	90.713039	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259544-13259565:+	1	1.711567	N	stemloop
cfa-let-7c	3:chr31:13259567-13259589:+	1	1.711567	N	unannotated
cfa-let-7d	3:chr1:97902045-97902066:-	8	13.692534	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902067:-	24	41.077602	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902066:-	1	1.711567	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902067:-	86	147.194742	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902066:-	1	1.711567	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902067:-	6	10.269401	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902098-97902121:-	3	5.134700	N	unannotated
cfa-let-7d	3:chr1:97902099-97902121:-	69	118.098107	N	unannotated
cfa-let-7d	3:chr1:97902099-97902122:-	2	3.423134	N	unannotated
cfa-let-7d	3:chr1:97902100-97902121:-	33	56.481703	N	unannotated
cfa-let-7d	3:chr1:97902101-97902121:-	3	5.134700	N	unannotated
cfa-let-7d	3:chr1:97902103-97902121:-	4	6.846267	N	unannotated
cfa-let-7e	3:chr1:105400783-105400807:-	3	5.134700	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400784-105400807:-	7	11.980967	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400807:-	184	314.928285	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400807:-	88	150.617876	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400787-105400807:-	11	18.827234	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400788-105400807:-	1	1.711567	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400807:-	13	22.250368	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400790-105400807:-	1	1.711567	N	mature,MIMAT0006608
cfa-let-7f	3:chr1:97903931-97903953:-	2	3.423134	N	unannotated
cfa-let-7f	3:chr1:97903959-97904009:-	10	17.115668	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904009:-	3	5.134700	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904009:-	61	104.405573	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904008:-	1	1.711567	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904009:-	3479	5954.540787	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904008:-	1	1.711567	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904009:-	757	1295.656044	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904009:-	60	102.694006	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903990-97904009:-	27	46.212303	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904009:-	225	385.102523	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903992-97904009:-	3	5.134700	N	mature,MIMAT0006610
cfa-let-7g	3:chr20:37501073-37501096:+	9	15.404101	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501097:+	1	1.711567	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501090:+	1	1.711567	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501092:+	132	225.926813	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501093:+	9	15.404101	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501094:+	17	29.096635	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501095:+	409	700.030808	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501096:+	1882	3221.168658	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501097:+	55	94.136172	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501101:+	1	1.711567	N	mature,MIMAT0006637
cfa-mir-1-1	3:chr24:46481116-46481136:+	4	6.846267	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481137:+	4	6.846267	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481138:+	10	17.115668	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214439:+	1	1.711567	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214440:+	11	18.827234	N	mature,MIMAT0006656
cfa-mir-101-1	3:chr5:45184808-45184827:+	8	13.692534	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184828:+	2	3.423134	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184829:+	13	22.250368	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184830:+	33	56.481703	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184831:+	1	1.711567	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184828:+	5	8.557834	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184829:+	46	78.732071	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184830:+	69	118.098107	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184831:+	40	68.462671	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194327-93194362:+	1	1.711567	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194363:+	1	1.711567	N	stemloop
cfa-mir-101-2	3:chr1:93194339-93194363:+	2	3.423134	N	stemloop
cfa-mir-101-2	3:chr1:93194340-93194363:+	1	1.711567	N	stemloop
cfa-mir-101-2	3:chr1:93194362-93194380:+	1	1.711567	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194381:+	5	8.557834	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194382:+	1	1.711567	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194383:+	14	23.961935	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194384:+	32	54.770137	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194385:+	1	1.711567	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194380:+	1	1.711567	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194382:+	4	6.846267	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194383:+	53	90.713039	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194384:+	62	106.117140	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194385:+	50	85.578338	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194386:+	43	73.597371	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194386:+	1	1.711567	N	mature,MIMAT0006600
cfa-mir-103-1	3:chr4:43182901-43182938:+	1	1.711567	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182936:+	7	11.980967	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182937:+	12	20.538801	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182938:+	15	25.673502	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182939:+	1	1.711567	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468359-17468384:-	1	1.711567	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468360-17468384:-	1	1.711567	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468382:-	1	1.711567	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468384:-	25	42.789169	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468384:-	9	15.404101	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468363-17468384:-	13	22.250368	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468364-17468384:-	1	1.711567	Y	mature,MIMAT0006687
cfa-mir-105a	3:chrX:120403242-120403264:-	2	3.423134	N	mature,MIMAT0009879
cfa-mir-106b	3:chr6:9498558-9498579:+	1	1.711567	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498580:+	2	3.423134	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498594-9498615:+	9	15.404101	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498616:+	9	15.404101	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498618:+	12	20.538801	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498617:+	1	1.711567	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498615:+	3	5.134700	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498616:+	3	5.134700	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498617:+	4	6.846267	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498618:+	30	51.347003	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498619:+	3	5.134700	N	unannotated
cfa-mir-107	3:chr28:4484651-4484674:-	1	1.711567	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484652-4484674:-	4	6.846267	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484653-4484674:-	20	34.231335	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484654-4484674:-	1	1.711567	Y	mature,MIMAT0006666
cfa-mir-10a	3:chr9:24842172-24842193:-	2	3.423134	N	unannotated
cfa-mir-10a	3:chr9:24842210-24842233:-	93	159.175709	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842234:-	100	171.156677	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842232:-	1	1.711567	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842233:-	215	367.986855	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842234:-	464	794.166980	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842233:-	787	1347.003047	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842234:-	4948	8468.832369	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842235:-	13	22.250368	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842233:-	43	73.597371	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842234:-	91	155.752576	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842233:-	11	18.827234	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842234:-	37	63.327970	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842235:-	1	1.711567	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842233:-	13	22.250368	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842234:-	106	181.426077	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842216-24842233:-	1	1.711567	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842216-24842234:-	6	10.269401	N	mature,MIMAT0006737
cfa-mir-10b	3:chr36:19958930-19958947:+	1	1.711567	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958948:+	1	1.711567	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958949:+	15	25.673502	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958950:+	2	3.423134	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958951:+	5	8.557834	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958952:+	536	917.399788	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958953:+	39	66.751104	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958954:+	2	3.423134	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958949:+	1	1.711567	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958951:+	1	1.711567	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958952:+	31	53.058570	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958953:+	15	25.673502	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958954:+	12	20.538801	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958969-19958991:+	1	1.711567	N	unannotated
cfa-mir-122	3:chr1:17593858-17593880:-	2	3.423134	N	unannotated
cfa-mir-122	3:chr1:17593859-17593880:-	34	58.193270	N	unannotated
cfa-mir-122	3:chr1:17593859-17593881:-	5	8.557834	N	unannotated
cfa-mir-122	3:chr1:17593860-17593880:-	1	1.711567	N	unannotated
cfa-mir-122	3:chr1:17593862-17593881:-	1	1.711567	N	unannotated
cfa-mir-122	3:chr1:17593863-17593881:-	1	1.711567	N	unannotated
cfa-mir-122	3:chr1:17593863-17593882:-	1	1.711567	N	unannotated
cfa-mir-122	3:chr1:17593869-17593916:-	3	5.134700	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593870-17593916:-	4	6.846267	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593871-17593916:-	61	104.405573	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593872-17593916:-	1	1.711567	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593881-17593916:-	5	8.557834	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593891-17593916:-	48	82.155205	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593892-17593916:-	18	30.808202	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593910:-	2	3.423134	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593912:-	1	1.711567	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593915:-	5	8.557834	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593916:-	49645	84970.732208	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593917:-	1	1.711567	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593915:-	11	18.827234	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593916:-	85101	145656.043542	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593917:-	4	6.846267	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593915:-	9	15.404101	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593916:-	100780	172491.698901	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593917:-	4	6.846267	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593896-17593916:-	7211	12342.107966	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593897-17593916:-	536	917.399788	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593898-17593916:-	74	126.655941	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593899-17593916:-	154	263.581282	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593900-17593916:-	17	29.096635	N	mature,MIMAT0006619
cfa-mir-1249	3:chr10:20818878-20818899:+	2	3.423134	N	mature,MIMAT0034321
cfa-mir-1249	3:chr10:20818878-20818900:+	1	1.711567	N	mature,MIMAT0034321
cfa-mir-125a	3:chr1:105400274-105400295:-	1	1.711567	N	unannotated
cfa-mir-125a	3:chr1:105400275-105400295:-	2	3.423134	N	unannotated
cfa-mir-125a	3:chr1:105400309-105400331:-	1	1.711567	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400309-105400333:-	16	27.385068	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400310-105400331:-	1	1.711567	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400310-105400333:-	201	344.024920	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400311-105400331:-	1	1.711567	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400311-105400333:-	836	1430.869818	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400312-105400333:-	23	39.366036	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400313-105400333:-	6	10.269401	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400314-105400333:-	3	5.134700	N	mature,MIMAT0006609
cfa-mir-125b-1	3:chr5:12097672-12097688:+	1	1.711567	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097690:+	2	3.423134	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097691:+	9	15.404101	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097692:+	46	78.732071	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097693:+	97	166.021977	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097694:+	107	183.137644	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097695:+	2	3.423134	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097712-12097734:+	4	6.846267	N	unannotated
cfa-mir-125b-2	3:chr31:13304980-13304997:+	3	5.134700	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13304998:+	2	3.423134	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13304999:+	14	23.961935	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13305000:+	48	82.155205	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13305001:+	108	184.849211	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13305002:+	111	189.983911	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13305003:+	1	1.711567	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13305019-13305040:+	9	15.404101	N	unannotated
cfa-mir-125b-2	3:chr31:13305019-13305041:+	14	23.961935	N	unannotated
cfa-mir-126	3:chr9:48879437-48879459:-	1	1.711567	N	unannotated
cfa-mir-126	3:chr9:48879437-48879460:-	1	1.711567	N	unannotated
cfa-mir-126	3:chr9:48879438-48879459:-	40	68.462671	N	unannotated
cfa-mir-126	3:chr9:48879438-48879460:-	1103	1887.858145	N	unannotated
cfa-mir-126	3:chr9:48879438-48879461:-	78	133.502208	N	unannotated
cfa-mir-126	3:chr9:48879439-48879459:-	43	73.597371	N	unannotated
cfa-mir-126	3:chr9:48879439-48879460:-	468	801.013248	N	unannotated
cfa-mir-126	3:chr9:48879439-48879461:-	14	23.961935	N	unannotated
cfa-mir-126	3:chr9:48879440-48879458:-	1	1.711567	N	unannotated
cfa-mir-126	3:chr9:48879440-48879459:-	17	29.096635	N	unannotated
cfa-mir-126	3:chr9:48879440-48879460:-	258	441.584226	N	unannotated
cfa-mir-126	3:chr9:48879440-48879461:-	4	6.846267	N	unannotated
cfa-mir-126	3:chr9:48879441-48879459:-	1	1.711567	N	unannotated
cfa-mir-126	3:chr9:48879441-48879461:-	1	1.711567	N	unannotated
cfa-mir-126	3:chr9:48879459-48879497:-	1	1.711567	N	mature,MIMAT0006730
cfa-mir-126	3:chr9:48879460-48879497:-	7	11.980967	N	mature,MIMAT0006730
cfa-mir-126	3:chr9:48879476-48879497:-	10	17.115668	N	mature,MIMAT0006730
cfa-mir-126	3:chr9:48879477-48879497:-	3	5.134700	N	mature,MIMAT0006730
cfa-mir-126	3:chr9:48879478-48879497:-	1	1.711567	N	mature,MIMAT0006730
cfa-mir-127	3:chr8:69104976-69104996:+	1	1.711567	N	mature,MIMAT0006713
cfa-mir-127	3:chr8:69104976-69104998:+	1	1.711567	N	mature,MIMAT0006713
cfa-mir-1271	3:chr4:36951057-36951079:-	13	22.250368	N	mature,MIMAT0006685
cfa-mir-1271	3:chr4:36951059-36951079:-	6	10.269401	N	mature,MIMAT0006685
cfa-mir-128-1	3:chr19:38435956-38435979:+	1	1.711567	N	unannotated
cfa-mir-128-1	3:chr19:38435956-38435980:+	1	1.711567	N	unannotated
cfa-mir-128-1	3:chr19:38435990-38436013:+	3	5.134700	N	mature,MIMAT0006633
cfa-mir-128-1	3:chr19:38435991-38436010:+	1	1.711567	N	mature,MIMAT0006633
cfa-mir-128-1	3:chr19:38435991-38436011:+	13	22.250368	N	mature,MIMAT0006633
cfa-mir-128-1	3:chr19:38435991-38436012:+	101	172.868244	N	mature,MIMAT0006633
cfa-mir-128-1	3:chr19:38435991-38436013:+	161	275.562250	N	mature,MIMAT0006633
cfa-mir-128-1	3:chr19:38435991-38436014:+	15	25.673502	N	mature,MIMAT0006633
cfa-mir-128-1	3:chr19:38435993-38436011:+	1	1.711567	N	mature,MIMAT0006633
cfa-mir-128-2	3:chr23:5826500-5826518:+	1	1.711567	N	mature,MIMAT0006633
cfa-mir-128-2	3:chr23:5826500-5826520:+	8	13.692534	N	mature,MIMAT0006633
cfa-mir-128-2	3:chr23:5826500-5826521:+	105	179.714511	N	mature,MIMAT0006633
cfa-mir-128-2	3:chr23:5826500-5826522:+	16	27.385068	N	mature,MIMAT0006633
cfa-mir-129-1	3:chr14:8165154-8165175:-	6	10.269401	N	mature,MIMAT0006623
cfa-mir-129-2	3:chr18:26154576-26154597:-	3	5.134700	N	mature,MIMAT0006623
cfa-mir-1301	3:chr17:19575834-19575857:-	1	1.711567	N	mature,MIMAT0034337
cfa-mir-1301	3:chr17:19575834-19575858:-	1	1.711567	N	mature,MIMAT0034337
cfa-mir-1301	3:chr17:19575835-19575858:-	3	5.134700	N	mature,MIMAT0034337
cfa-mir-1301	3:chr17:19575836-19575858:-	4	6.846267	N	mature,MIMAT0034337
cfa-mir-1301	3:chr17:19575837-19575858:-	1	1.711567	N	mature,MIMAT0034337
cfa-mir-1306	3:chr26:29255668-29255690:-	1	1.711567	N	unannotated
cfa-mir-1306	3:chr26:29255669-29255690:-	1	1.711567	N	unannotated
cfa-mir-1306	3:chr26:29255707-29255729:-	1	1.711567	N	mature,MIMAT0006661
cfa-mir-1307	3:chr28:15765924-15765949:-	1	1.711567	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765925-15765948:-	3	5.134700	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765925-15765949:-	1	1.711567	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765926-15765948:-	29	49.635436	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765926-15765949:-	11	18.827234	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765927-15765948:-	3	5.134700	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765927-15765949:-	6	10.269401	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765928-15765948:-	3	5.134700	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765928-15765949:-	1	1.711567	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765929-15765949:-	1	1.711567	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765938-15765988:-	5	8.557834	N	mature,MIMAT0006665
cfa-mir-1307	3:chr28:15765967-15765988:-	1	1.711567	N	unannotated
cfa-mir-1307	3:chr28:15765969-15765988:-	2	3.423134	N	unannotated
cfa-mir-1307	3:chr28:15765970-15765988:-	10	17.115668	N	unannotated
cfa-mir-1307	3:chr28:15765971-15765988:-	3	5.134700	N	unannotated
cfa-mir-1307	3:chr28:15765972-15765988:-	7	11.980967	N	unannotated
cfa-mir-130a	3:chr18:38543617-38543640:-	6	10.269401	N	mature,MIMAT0006631
cfa-mir-130b	3:chr26:30924432-30924453:+	8	13.692534	N	unannotated
cfa-mir-130b	3:chr26:30924432-30924454:+	2	3.423134	N	unannotated
cfa-mir-132	3:chr9:46153531-46153554:-	1	1.711567	N	mature,MIMAT0006732
cfa-mir-132	3:chr9:46153560-46153590:-	1	1.711567	N	unannotated
cfa-mir-132	3:chr9:46153568-46153591:-	2	3.423134	N	unannotated
cfa-mir-134	3:chr8:69283503-69283523:+	1	1.711567	N	mature,MIMAT0009883
