miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
cfa-let-7b	3:chr10:20033446-20033467:-	1	1.146148	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033468:-	3313	3797.186895	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033447-20033468:-	827	947.864039	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033448-20033468:-	119	136.391561	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033449-20033468:-	46	52.722788	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033450-20033468:-	73	83.668773	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033451-20033468:-	15	17.192214	N	mature,MIMAT0009836
cfa-let-7c	3:chr31:13259521-13259543:+	2	2.292295	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259544:+	4	4.584590	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259541:+	9	10.315328	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259542:+	29	33.238279	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259543:+	244	279.660007	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259544:+	2241	2568.516702	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259545:+	163	186.822054	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259546:+	2	2.292295	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259572:+	5	5.730738	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259523-13259544:+	2	2.292295	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259525-13259544:+	1	1.146148	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259567-13259589:+	1	1.146148	N	unannotated
cfa-let-7d	3:chr1:97901996-97902046:-	1	1.146148	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902067:-	14	16.046066	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902066:-	1	1.146148	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902067:-	10	11.461476	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902069:-	1	1.146148	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902067:-	2	2.292295	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902071-97902121:-	1	1.146148	N	unannotated
cfa-let-7d	3:chr1:97902097-97902119:-	2	2.292295	N	unannotated
cfa-let-7d	3:chr1:97902097-97902120:-	1	1.146148	N	unannotated
cfa-let-7d	3:chr1:97902097-97902121:-	2	2.292295	N	unannotated
cfa-let-7d	3:chr1:97902098-97902121:-	70	80.230330	N	unannotated
cfa-let-7d	3:chr1:97902099-97902117:-	1	1.146148	N	unannotated
cfa-let-7d	3:chr1:97902099-97902120:-	1	1.146148	N	unannotated
cfa-let-7d	3:chr1:97902099-97902121:-	839	961.617810	N	unannotated
cfa-let-7d	3:chr1:97902100-97902120:-	2	2.292295	N	unannotated
cfa-let-7d	3:chr1:97902100-97902121:-	324	371.351812	N	unannotated
cfa-let-7d	3:chr1:97902100-97902122:-	1	1.146148	N	unannotated
cfa-let-7d	3:chr1:97902101-97902121:-	20	22.922951	N	unannotated
cfa-let-7d	3:chr1:97902102-97902121:-	7	8.023033	N	unannotated
cfa-let-7d	3:chr1:97902103-97902121:-	62	71.061149	N	unannotated
cfa-let-7d	3:chr1:97902104-97902121:-	3	3.438443	N	unannotated
cfa-let-7d	3:chr1:97902105-97902121:-	1	1.146148	N	unannotated
cfa-let-7e	3:chr1:105400740-105400762:-	7	8.023033	N	unannotated
cfa-let-7e	3:chr1:105400742-105400763:-	1	1.146148	N	unannotated
cfa-let-7e	3:chr1:105400757-105400807:-	2	2.292295	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400783-105400807:-	1	1.146148	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400784-105400807:-	13	14.899918	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400807:-	504	577.658375	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400808:-	1	1.146148	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400807:-	199	228.083366	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400808:-	1	1.146148	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400787-105400807:-	14	16.046066	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400788-105400807:-	4	4.584590	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400807:-	40	45.845903	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400790-105400807:-	2	2.292295	N	mature,MIMAT0006608
cfa-let-7f	3:chr1:97903931-97903953:-	3	3.438443	N	unannotated
cfa-let-7f	3:chr1:97903932-97903953:-	1	1.146148	N	unannotated
cfa-let-7f	3:chr1:97903933-97903955:-	1	1.146148	N	unannotated
cfa-let-7f	3:chr1:97903959-97904009:-	171	195.991234	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903962-97904009:-	2	2.292295	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903963-97904009:-	2	2.292295	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903965-97904009:-	1	1.146148	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903977-97904009:-	1	1.146148	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903980-97904004:-	1	1.146148	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903982-97904009:-	1	1.146148	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903983-97904009:-	2	2.292295	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903984-97904009:-	1	1.146148	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904009:-	6	6.876885	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904007:-	1	1.146148	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904009:-	121	138.683856	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904007:-	2	2.292295	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904008:-	7	8.023033	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904009:-	11424	13093.589826	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904008:-	1	1.146148	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904009:-	3058	3504.919265	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904009:-	210	240.690989	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903990-97904009:-	58	66.476559	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904008:-	2	2.292295	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904009:-	896	1026.948222	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904010:-	1	1.146148	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903992-97904009:-	26	29.799837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903993-97904009:-	10	11.461476	N	mature,MIMAT0006610
cfa-let-7g	3:chr20:37501073-37501092:+	2	2.292295	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501094:+	2	2.292295	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501095:+	18	20.630656	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501096:+	80	91.691806	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501097:+	1	1.146148	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501090:+	7	8.023033	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501091:+	15	17.192214	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501092:+	1102	1263.054621	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501093:+	110	126.076233	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501094:+	333	381.667140	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501095:+	3905	4475.706256	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501096:+	21476	24614.665187	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501097:+	708	811.472479	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501104:+	1	1.146148	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501124:+	1	1.146148	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501095:+	1	1.146148	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501096:+	8	9.169181	N	mature,MIMAT0006637
cfa-mir-1-1	3:chr24:46481116-46481136:+	3	3.438443	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481137:+	4	4.584590	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481138:+	20	22.922951	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481139:+	3	3.438443	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214438:+	4	4.584590	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214439:+	3	3.438443	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214440:+	17	19.484509	N	mature,MIMAT0006656
cfa-mir-101-1	3:chr5:45184794-45184815:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184824:+	2	2.292295	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184826:+	3	3.438443	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184827:+	82	93.984101	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184828:+	24	27.507542	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184829:+	139	159.314512	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184830:+	175	200.575825	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184831:+	3	3.438443	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184824:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184827:+	6	6.876885	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184828:+	22	25.215247	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184829:+	220	252.152465	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184830:+	324	371.351812	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184831:+	235	269.344679	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184832:+	19	21.776804	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184833:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184829:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184831:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184829:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194329-93194363:+	1	1.146148	N	stemloop
cfa-mir-101-2	3:chr1:93194340-93194365:+	1	1.146148	N	stemloop
cfa-mir-101-2	3:chr1:93194352-93194384:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194378:+	2	2.292295	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194380:+	3	3.438443	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194381:+	72	82.522625	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194382:+	24	27.507542	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194383:+	160	183.383611	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194384:+	199	228.083366	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194385:+	6	6.876885	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194378:+	2	2.292295	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194379:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194381:+	13	14.899918	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194382:+	20	22.922951	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194383:+	235	269.344679	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194384:+	332	380.520993	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194385:+	233	267.052384	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194386:+	144	165.045250	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194387:+	4	4.584590	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194383:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194385:+	2	2.292295	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194386:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194384:+	1	1.146148	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194386:+	4	4.584590	N	mature,MIMAT0006600
cfa-mir-103-1	3:chr4:43182906-43182938:+	1	1.146148	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182934:+	5	5.730738	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182935:+	6	6.876885	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182936:+	53	60.745821	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182937:+	183	209.745005	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182938:+	595	681.957803	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182939:+	29	33.238279	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182937:+	2	2.292295	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182938:+	4	4.584590	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468328-17468361:-	1	1.146148	N	precursor
cfa-mir-103-2	3:chr24:17468359-17468384:-	14	16.046066	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468360-17468384:-	23	26.361394	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468380:-	1	1.146148	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468382:-	3	3.438443	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468384:-	575	659.034852	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468384:-	166	190.260496	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468363-17468384:-	65	74.499592	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468364-17468384:-	10	11.461476	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468365-17468384:-	7	8.023033	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468366-17468384:-	1	1.146148	Y	mature,MIMAT0006687
cfa-mir-105a	3:chrX:120403241-120403262:-	1	1.146148	N	mature,MIMAT0009879
cfa-mir-106a	3:chrX:104896552-104896576:-	1	1.146148	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896553-104896576:-	9	10.315328	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896554-104896576:-	1	1.146148	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896555-104896576:-	1	1.146148	N	mature,MIMAT0006749
cfa-mir-106b	3:chr6:9498558-9498575:+	3	3.438443	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498577:+	2	2.292295	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498578:+	15	17.192214	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498579:+	36	41.261312	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498580:+	51	58.453526	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498581:+	4	4.584590	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498582:+	5	5.730738	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498583:+	1	1.146148	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498603:+	3	3.438443	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498608:+	8	9.169181	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498594-9498612:+	1	1.146148	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498613:+	3	3.438443	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498614:+	5	5.730738	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498615:+	10	11.461476	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498616:+	62	71.061149	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498617:+	4	4.584590	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498618:+	2	2.292295	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498613:+	2	2.292295	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498616:+	3	3.438443	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498618:+	1	1.146148	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498615:+	7	8.023033	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498616:+	31	35.530575	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498617:+	30	34.384427	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498618:+	28	32.092132	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498619:+	1	1.146148	N	unannotated
cfa-mir-107	3:chr28:4484649-4484674:-	2	2.292295	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484650-4484674:-	4	4.584590	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484651-4484674:-	102	116.907052	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484652-4484674:-	66	75.645740	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484653-4484674:-	118	135.245413	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484654-4484674:-	16	18.338361	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484655-4484674:-	12	13.753771	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484656-4484674:-	1	1.146148	Y	mature,MIMAT0006666
cfa-mir-10a	3:chr9:24842170-24842191:-	2	2.292295	N	unannotated
cfa-mir-10a	3:chr9:24842170-24842192:-	1	1.146148	N	unannotated
cfa-mir-10a	3:chr9:24842171-24842193:-	1	1.146148	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842192:-	7	8.023033	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842193:-	53	60.745821	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842194:-	1	1.146148	N	unannotated
cfa-mir-10a	3:chr9:24842173-24842193:-	1	1.146148	N	unannotated
cfa-mir-10a	3:chr9:24842174-24842193:-	6	6.876885	N	unannotated
cfa-mir-10a	3:chr9:24842192-24842234:-	2	2.292295	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842209-24842234:-	1	1.146148	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842233:-	182	208.598858	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842234:-	163	186.822054	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842232:-	1	1.146148	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842233:-	715	819.495512	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842234:-	1082	1240.131669	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842235:-	2	2.292295	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842232:-	3	3.438443	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842233:-	790	905.456579	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842234:-	4853	5562.254151	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842235:-	40	45.845903	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842232:-	1	1.146148	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842233:-	50	57.307378	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842234:-	216	247.567875	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842235:-	11	12.607623	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842233:-	8	9.169181	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842234:-	52	59.599674	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842235:-	3	3.438443	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842233:-	14	16.046066	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842234:-	69	79.084182	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842235:-	2	2.292295	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842216-24842233:-	2	2.292295	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842216-24842234:-	10	11.461476	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842217-24842234:-	2	2.292295	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842219-24842234:-	1	1.146148	N	mature,MIMAT0006737
cfa-mir-10b	3:chr36:19958930-19958949:+	5	5.730738	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958950:+	4	4.584590	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958951:+	26	29.799837	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958952:+	536	614.335097	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958953:+	101	115.760904	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958954:+	27	30.945984	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958947:+	1	1.146148	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958949:+	3	3.438443	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958951:+	1	1.146148	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958952:+	45	51.576641	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958953:+	47	53.868936	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958954:+	25	28.653689	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958970-19958991:+	1	1.146148	N	unannotated
cfa-mir-10b	3:chr36:19958971-19958992:+	1	1.146148	N	unannotated
cfa-mir-1185	3:chr8:69273276-69273298:+	2	2.292295	N	mature,MIMAT0034383
cfa-mir-122	3:chr1:17593858-17593880:-	8	9.169181	N	unannotated
cfa-mir-122	3:chr1:17593859-17593880:-	77	88.253363	N	unannotated
cfa-mir-122	3:chr1:17593859-17593881:-	22	25.215247	N	unannotated
cfa-mir-122	3:chr1:17593860-17593880:-	4	4.584590	N	unannotated
