miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
cfa-let-7c	3:chr31:13259567-13259589:+	2	4.033673	N	unannotated
cfa-let-7d	3:chr1:97902044-97902066:-	1	2.016837	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902066:-	9	18.151529	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902067:-	122	246.054059	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902066:-	3	6.050510	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902067:-	61	123.027030	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902066:-	3	6.050510	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902067:-	12	24.202039	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902071-97902121:-	4	8.067346	N	unannotated
cfa-let-7d	3:chr1:97902098-97902121:-	22	44.370404	N	unannotated
cfa-let-7d	3:chr1:97902099-97902121:-	180	363.030579	N	unannotated
cfa-let-7d	3:chr1:97902100-97902121:-	76	153.279578	N	unannotated
cfa-let-7d	3:chr1:97902101-97902121:-	4	8.067346	N	unannotated
cfa-let-7d	3:chr1:97902103-97902121:-	8	16.134692	N	unannotated
cfa-let-7e	3:chr1:105400740-105400762:-	3	6.050510	N	unannotated
cfa-let-7e	3:chr1:105400741-105400761:-	1	2.016837	N	unannotated
cfa-let-7e	3:chr1:105400741-105400762:-	1	2.016837	N	unannotated
cfa-let-7e	3:chr1:105400757-105400807:-	3	6.050510	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400783-105400807:-	3	6.050510	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400784-105400807:-	18	36.303058	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400807:-	599	1208.085094	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400808:-	1	2.016837	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400807:-	268	540.512196	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400787-105400807:-	15	30.252548	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400788-105400807:-	5	10.084183	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400807:-	25	50.420914	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400808:-	1	2.016837	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400790-105400807:-	1	2.016837	N	mature,MIMAT0006608
cfa-let-7f	3:chr1:97903932-97903953:-	3	6.050510	N	unannotated
cfa-let-7f	3:chr1:97903933-97903955:-	1	2.016837	N	unannotated
cfa-let-7f	3:chr1:97903934-97903955:-	1	2.016837	N	unannotated
cfa-let-7f	3:chr1:97903935-97903955:-	1	2.016837	N	unannotated
cfa-let-7f	3:chr1:97903959-97904009:-	41	82.690299	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903963-97904009:-	1	2.016837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903980-97904009:-	1	2.016837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904004:-	1	2.016837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904007:-	1	2.016837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904009:-	3	6.050510	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904009:-	34	68.572443	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904008:-	1	2.016837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904009:-	2913	5875.044875	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904008:-	1	2.016837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904009:-	724	1460.189663	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904009:-	37	74.622952	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903990-97904009:-	9	18.151529	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904009:-	94	189.582636	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903992-97904009:-	6	12.101019	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903993-97904009:-	1	2.016837	N	mature,MIMAT0006610
cfa-let-7g	3:chr20:37501073-37501092:+	1	2.016837	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501094:+	1	2.016837	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501095:+	8	16.134692	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501096:+	47	94.791318	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501097:+	1	2.016837	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501090:+	2	4.033673	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501091:+	4	8.067346	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501092:+	232	467.906080	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501093:+	32	64.538770	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501094:+	100	201.683655	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501095:+	1880	3791.652717	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501096:+	10339	20852.073106	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501097:+	402	810.768294	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501099:+	1	2.016837	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501116:+	2	4.033673	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501124:+	3	6.050510	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501096:+	6	12.101019	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501078-37501095:+	2	4.033673	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501096-37501130:+	1	2.016837	N	stemloop
cfa-let-7g	3:chr20:37501096-37501131:+	1	2.016837	N	stemloop
cfa-let-7g	3:chr20:37501131-37501152:+	1	2.016837	N	unannotated
cfa-let-7g	3:chr20:37501131-37501153:+	1	2.016837	N	unannotated
cfa-mir-1-1	3:chr24:46481116-46481136:+	1	2.016837	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481137:+	1	2.016837	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481138:+	21	42.353568	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481139:+	1	2.016837	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214438:+	2	4.033673	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214439:+	1	2.016837	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214440:+	14	28.235712	N	mature,MIMAT0006656
cfa-mir-101-1	3:chr5:45184772-45184794:+	1	2.016837	N	unannotated
cfa-mir-101-1	3:chr5:45184804-45184829:+	1	2.016837	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184827:+	36	72.606116	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184828:+	14	28.235712	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184829:+	123	248.070896	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184830:+	122	246.054059	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184831:+	1	2.016837	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184827:+	13	26.218875	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184828:+	10	20.168366	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184829:+	213	429.586185	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184830:+	216	435.636695	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184831:+	194	391.266291	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184832:+	7	14.117856	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194326-93194364:+	1	2.016837	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194376:+	2	4.033673	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194327-93194362:+	5	10.084183	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194363:+	2	4.033673	N	stemloop
cfa-mir-101-2	3:chr1:93194350-93194384:+	1	2.016837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194353-93194383:+	2	4.033673	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194380:+	2	4.033673	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194381:+	41	82.690299	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194382:+	21	42.353568	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194383:+	122	246.054059	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194384:+	133	268.239261	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194385:+	1	2.016837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194378:+	1	2.016837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194380:+	2	4.033673	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194381:+	7	14.117856	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194382:+	17	34.286221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194383:+	179	361.013743	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194384:+	220	443.704041	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194385:+	183	369.081089	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194386:+	124	250.087732	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194387:+	1	2.016837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194383:+	1	2.016837	N	mature,MIMAT0006600
cfa-mir-103-1	3:chr4:43182884-43182934:+	1	2.016837	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182934:+	3	6.050510	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182935:+	3	6.050510	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182936:+	30	60.505097	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182937:+	118	237.986713	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182938:+	545	1099.175921	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182939:+	27	54.454587	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182938:+	1	2.016837	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468311-17468361:-	3	6.050510	N	precursor
cfa-mir-103-2	3:chr24:17468324-17468361:-	1	2.016837	N	precursor
cfa-mir-103-2	3:chr24:17468359-17468384:-	7	14.117856	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468360-17468384:-	17	34.286221	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468381:-	1	2.016837	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468384:-	547	1103.209594	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468384:-	163	328.744358	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468363-17468384:-	59	118.993357	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468364-17468384:-	10	20.168366	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468365-17468384:-	3	6.050510	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468366-17468384:-	1	2.016837	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468398-17468421:-	1	2.016837	N	unannotated
cfa-mir-105a	3:chrX:120403242-120403264:-	2	4.033673	N	mature,MIMAT0009879
cfa-mir-106a	3:chrX:104896553-104896576:-	7	14.117856	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896554-104896576:-	1	2.016837	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896555-104896576:-	2	4.033673	N	mature,MIMAT0006749
cfa-mir-106b	3:chr6:9498558-9498575:+	1	2.016837	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498578:+	4	8.067346	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498579:+	12	24.202039	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498580:+	31	62.521933	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498581:+	1	2.016837	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498582:+	2	4.033673	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498603:+	2	4.033673	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498608:+	12	24.202039	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498594-9498614:+	1	2.016837	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498615:+	27	54.454587	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498616:+	191	385.215781	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498617:+	7	14.117856	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498618:+	7	14.117856	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498616:+	1	2.016837	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498618:+	1	2.016837	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498615:+	4	8.067346	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498616:+	14	28.235712	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498617:+	18	36.303058	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498618:+	24	48.404077	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498619:+	1	2.016837	N	unannotated
cfa-mir-107	3:chr28:4484650-4484674:-	1	2.016837	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484651-4484674:-	120	242.020386	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484652-4484674:-	60	121.010193	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484652-4484685:-	1	2.016837	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484653-4484674:-	89	179.498453	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484654-4484674:-	13	26.218875	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484655-4484674:-	6	12.101019	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484656-4484674:-	1	2.016837	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484656-4484683:-	1	2.016837	N	mature,MIMAT0006666
cfa-mir-10a	3:chr9:24842172-24842192:-	2	4.033673	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842193:-	13	26.218875	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842194:-	1	2.016837	N	unannotated
cfa-mir-10a	3:chr9:24842173-24842193:-	2	4.033673	N	unannotated
cfa-mir-10a	3:chr9:24842209-24842233:-	1	2.016837	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842209-24842234:-	1	2.016837	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842233:-	68	137.144886	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842234:-	59	118.993357	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842233:-	174	350.929560	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842234:-	301	607.067802	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842233:-	195	393.283128	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842234:-	1480	2984.918096	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842235:-	5	10.084183	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842233:-	15	30.252548	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842234:-	75	151.262741	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842235:-	1	2.016837	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842233:-	6	12.101019	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842234:-	18	36.303058	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842233:-	1	2.016837	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842234:-	17	34.286221	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842219-24842234:-	1	2.016837	N	mature,MIMAT0006737
cfa-mir-10b	3:chr36:19958930-19958949:+	2	4.033673	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958950:+	3	6.050510	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958951:+	29	58.488260	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958952:+	436	879.340736	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958953:+	60	121.010193	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958954:+	11	22.185202	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958956:+	2	4.033673	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958951:+	1	2.016837	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958952:+	15	30.252548	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958953:+	18	36.303058	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958954:+	17	34.286221	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958970-19958990:+	1	2.016837	N	unannotated
cfa-mir-10b	3:chr36:19958970-19958991:+	2	4.033673	N	unannotated
cfa-mir-122	3:chr1:17593846-17593884:-	1	2.016837	N	unannotated
cfa-mir-122	3:chr1:17593858-17593880:-	17	34.286221	N	unannotated
cfa-mir-122	3:chr1:17593859-17593880:-	165	332.778031	N	unannotated
cfa-mir-122	3:chr1:17593859-17593881:-	60	121.010193	N	unannotated
cfa-mir-122	3:chr1:17593860-17593880:-	13	26.218875	N	unannotated
cfa-mir-122	3:chr1:17593860-17593881:-	6	12.101019	N	unannotated
cfa-mir-122	3:chr1:17593861-17593880:-	6	12.101019	N	unannotated
cfa-mir-122	3:chr1:17593861-17593881:-	1	2.016837	N	unannotated
cfa-mir-122	3:chr1:17593862-17593880:-	2	4.033673	N	unannotated
cfa-mir-122	3:chr1:17593862-17593881:-	6	12.101019	N	unannotated
cfa-mir-122	3:chr1:17593863-17593880:-	1	2.016837	N	unannotated
cfa-mir-122	3:chr1:17593863-17593881:-	2	4.033673	N	unannotated
cfa-mir-122	3:chr1:17593866-17593916:-	5	10.084183	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593869-17593916:-	6	12.101019	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593870-17593916:-	13	26.218875	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593871-17593916:-	209	421.518839	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593872-17593916:-	9	18.151529	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593874-17593916:-	6	12.101019	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593881-17593911:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593881-17593916:-	31	62.521933	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593884-17593916:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593885-17593916:-	2	4.033673	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593890-17593911:-	2	4.033673	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593890-17593916:-	2	4.033673	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593891-17593914:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593891-17593916:-	15	30.252548	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593892-17593916:-	19	38.319894	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593914:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593915:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593916:-	33158	66874.266376	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593917:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593912:-	2	4.033673	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593914:-	4	8.067346	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593915:-	17	34.286221	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593916:-	82430	166247.836943	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593917:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593914:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593915:-	20	40.336731	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593916:-	76196	153674.877881	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593918:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593896-17593915:-	2	4.033673	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593896-17593916:-	7579	15285.604224	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593897-17593916:-	1108	2234.654899	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593897-17593918:-	1	2.016837	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593898-17593916:-	108	217.818348	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593899-17593916:-	129	260.171915	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593900-17593916:-	11	22.185202	N	mature,MIMAT0006619
