miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
cfa-let-7b	3:chr10:20033438-20033468:-	1	1.152837	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033444-20033468:-	30	34.585123	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033445-20033465:-	1	1.152837	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033445-20033468:-	1610	1856.068248	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033465:-	1	1.152837	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033467:-	2	2.305675	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033468:-	5063	5836.815863	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033447-20033467:-	1	1.152837	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033447-20033468:-	1078	1242.758740	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033448-20033468:-	180	207.510736	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033449-20033468:-	27	31.126610	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033450-20033468:-	124	142.951840	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033451-20033468:-	7	8.069862	N	mature,MIMAT0009836
cfa-let-7c	3:chr31:13259520-13259567:+	1	1.152837	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259543:+	3	3.458512	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259544:+	3	3.458512	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259545:+	2	2.305675	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259541:+	7	8.069862	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259542:+	22	25.362423	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259543:+	222	255.929907	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259544:+	1409	1624.347926	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259545:+	121	139.493328	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259546:+	3	3.458512	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259572:+	53	61.100383	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259523-13259544:+	2	2.305675	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259524-13259544:+	1	1.152837	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259551-13259589:+	1	1.152837	N	unannotated
cfa-let-7c	3:chr31:13259553-13259589:+	1	1.152837	N	unannotated
cfa-let-7c	3:chr31:13259567-13259589:+	2	2.305675	N	unannotated
cfa-let-7d	3:chr1:97901996-97902046:-	2	2.305675	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902066:-	15	17.292561	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902067:-	53	61.100383	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902063:-	1	1.152837	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902067:-	33	38.043635	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902066:-	1	1.152837	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902067:-	12	13.834049	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902048-97902069:-	1	1.152837	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902070-97902120:-	3	3.458512	N	unannotated
cfa-let-7d	3:chr1:97902071-97902121:-	6	6.917025	N	unannotated
cfa-let-7d	3:chr1:97902098-97902121:-	39	44.960659	N	unannotated
cfa-let-7d	3:chr1:97902099-97902121:-	536	617.920858	N	unannotated
cfa-let-7d	3:chr1:97902099-97902122:-	1	1.152837	N	unannotated
cfa-let-7d	3:chr1:97902100-97902120:-	1	1.152837	N	unannotated
cfa-let-7d	3:chr1:97902100-97902121:-	220	253.624233	N	unannotated
cfa-let-7d	3:chr1:97902100-97902122:-	3	3.458512	N	unannotated
cfa-let-7d	3:chr1:97902101-97902121:-	12	13.834049	N	unannotated
cfa-let-7d	3:chr1:97902102-97902121:-	4	4.611350	N	unannotated
cfa-let-7d	3:chr1:97902103-97902121:-	52	59.947546	N	unannotated
cfa-let-7d	3:chr1:97902105-97902121:-	4	4.611350	N	unannotated
cfa-let-7e	3:chr1:105400740-105400762:-	5	5.764187	N	unannotated
cfa-let-7e	3:chr1:105400741-105400762:-	1	1.152837	N	unannotated
cfa-let-7e	3:chr1:105400742-105400762:-	2	2.305675	N	unannotated
cfa-let-7e	3:chr1:105400757-105400807:-	9	10.375537	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400783-105400807:-	3	3.458512	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400784-105400807:-	9	10.375537	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400807:-	379	436.925383	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400807:-	169	194.829524	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400787-105400807:-	20	23.056748	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400788-105400807:-	6	6.917025	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400807:-	21	24.209586	N	mature,MIMAT0006608
cfa-let-7f	3:chr1:97903931-97903953:-	3	3.458512	N	unannotated
cfa-let-7f	3:chr1:97903931-97903975:-	1	1.152837	N	unannotated
cfa-let-7f	3:chr1:97903932-97903953:-	1	1.152837	N	unannotated
cfa-let-7f	3:chr1:97903933-97903955:-	1	1.152837	N	unannotated
cfa-let-7f	3:chr1:97903959-97904009:-	162	186.759662	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903962-97904009:-	2	2.305675	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903963-97904009:-	3	3.458512	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903964-97904009:-	1	1.152837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903977-97904009:-	2	2.305675	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904007:-	2	2.305675	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904009:-	12	13.834049	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904009:-	94	108.366718	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904006:-	1	1.152837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904008:-	1	1.152837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904009:-	9902	11415.396144	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904008:-	1	1.152837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904009:-	2873	3312.101911	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904010:-	1	1.152837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904008:-	1	1.152837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904009:-	211	243.248696	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903990-97904009:-	46	53.030521	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904008:-	1	1.152837	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904009:-	639	736.663112	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903992-97904009:-	37	42.654985	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903993-97904009:-	11	12.681212	N	mature,MIMAT0006610
cfa-let-7g	3:chr20:37501073-37501092:+	1	1.152837	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501093:+	1	1.152837	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501094:+	2	2.305675	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501095:+	22	25.362423	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501096:+	74	85.309969	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501097:+	2	2.305675	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501123:+	1	1.152837	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501090:+	6	6.917025	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501091:+	13	14.986886	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501092:+	783	902.671701	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501093:+	114	131.423466	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501094:+	264	304.349079	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501095:+	3914	4512.205666	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501096:+	20182	23266.564833	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501097:+	660	760.872698	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501103:+	1	1.152837	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501124:+	10	11.528374	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501095:+	3	3.458512	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501096:+	7	8.069862	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501112-37501152:+	1	1.152837	N	unannotated
cfa-let-7g	3:chr20:37501129-37501150:+	1	1.152837	N	unannotated
cfa-mir-1-1	3:chr24:46481116-46481136:+	7	8.069862	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481137:+	2	2.305675	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481138:+	46	53.030521	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481139:+	2	2.305675	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214438:+	7	8.069862	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214439:+	7	8.069862	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214440:+	51	58.794708	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214441:+	3	3.458512	N	mature,MIMAT0006656
cfa-mir-101-1	3:chr5:45184772-45184795:+	1	1.152837	N	unannotated
cfa-mir-101-1	3:chr5:45184773-45184793:+	1	1.152837	N	unannotated
cfa-mir-101-1	3:chr5:45184773-45184795:+	1	1.152837	N	unannotated
cfa-mir-101-1	3:chr5:45184773-45184820:+	5	5.764187	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184796-45184830:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184804-45184830:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184826:+	7	8.069862	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184827:+	167	192.523849	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184828:+	69	79.545782	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184829:+	419	483.038879	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184830:+	396	456.523619	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184831:+	6	6.917025	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184824:+	6	6.917025	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184826:+	2	2.305675	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184827:+	34	39.196472	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184828:+	49	56.489034	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184829:+	496	571.807361	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184830:+	645	743.580137	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184831:+	594	684.785428	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184832:+	12	13.834049	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184833:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184829:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184831:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194326-93194362:+	1	1.152837	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194376:+	6	6.917025	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194327-93194349:+	1	1.152837	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194362:+	9	10.375537	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194374:+	5	5.764187	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194349-93194384:+	3	3.458512	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194350-93194381:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194350-93194384:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194380:+	14	16.139724	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194381:+	161	185.606825	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194382:+	44	50.724847	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194383:+	390	449.606594	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194384:+	361	416.174309	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194385:+	5	5.764187	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194386:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194378:+	3	3.458512	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194380:+	5	5.764187	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194381:+	36	41.502147	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194382:+	53	61.100383	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194383:+	438	504.942790	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194384:+	682	786.235121	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194385:+	573	660.575842	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194386:+	272	313.571779	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194387:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194381:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194384:+	2	2.305675	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194386:+	1	1.152837	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194386:+	3	3.458512	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194387:+	2	2.305675	N	mature,MIMAT0006600
cfa-mir-103-1	3:chr4:43182901-43182938:+	1	1.152837	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182933:+	1	1.152837	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182934:+	6	6.917025	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182935:+	8	9.222699	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182936:+	111	127.964954	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182937:+	232	267.458282	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182938:+	780	899.213188	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182939:+	30	34.585123	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182938:+	3	3.458512	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182939:+	1	1.152837	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468311-17468361:-	3	3.458512	N	precursor
cfa-mir-103-2	3:chr24:17468315-17468361:-	1	1.152837	N	precursor
cfa-mir-103-2	3:chr24:17468342-17468361:-	1	1.152837	N	precursor
cfa-mir-103-2	3:chr24:17468359-17468384:-	15	17.292561	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468360-17468384:-	29	33.432285	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468382:-	10	11.528374	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468384:-	784	903.824538	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468382:-	1	1.152837	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468384:-	214	246.707208	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468363-17468384:-	220	253.624233	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468364-17468384:-	25	28.820936	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468365-17468384:-	25	28.820936	Y	mature,MIMAT0006687
cfa-mir-106a	3:chrX:104896552-104896576:-	1	1.152837	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896553-104896575:-	1	1.152837	Y	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896553-104896576:-	19	21.903911	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896554-104896576:-	3	3.458512	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896556-104896576:-	1	1.152837	N	mature,MIMAT0006749
cfa-mir-106b	3:chr6:9498557-9498607:+	2	2.305675	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498574:+	1	1.152837	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498575:+	7	8.069862	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498576:+	1	1.152837	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498577:+	3	3.458512	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498578:+	43	49.572009	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498579:+	124	142.951840	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498580:+	101	116.436580	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498581:+	1	1.152837	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498582:+	3	3.458512	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498608:+	45	51.877684	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498594-9498610:+	1	1.152837	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498612:+	1	1.152837	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498614:+	6	6.917025	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498615:+	22	25.362423	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498616:+	151	174.078451	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498617:+	10	11.528374	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498618:+	9	10.375537	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498619:+	1	1.152837	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498616:+	7	8.069862	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498617:+	1	1.152837	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498618:+	3	3.458512	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498613:+	1	1.152837	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498615:+	3	3.458512	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498616:+	44	50.724847	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498617:+	32	36.890797	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498618:+	47	54.183359	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498619:+	2	2.305675	N	unannotated
cfa-mir-107	3:chr28:4484649-4484674:-	1	1.152837	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484650-4484674:-	6	6.917025	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484651-4484674:-	196	225.956135	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484652-4484674:-	143	164.855751	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484653-4484674:-	331	381.589186	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484654-4484674:-	33	38.043635	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484655-4484674:-	31	35.737960	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484656-4484674:-	1	1.152837	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484670-4484704:-	1	1.152837	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484688-4484709:-	1	1.152837	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842192:-	5	5.764187	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842193:-	47	54.183359	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842194:-	1	1.152837	N	unannotated
cfa-mir-10a	3:chr9:24842173-24842193:-	2	2.305675	N	unannotated
cfa-mir-10a	3:chr9:24842174-24842193:-	1	1.152837	N	unannotated
cfa-mir-10a	3:chr9:24842183-24842233:-	2	2.305675	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842184-24842234:-	1	1.152837	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842209-24842234:-	1	1.152837	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842232:-	2	2.305675	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842233:-	213	245.554371	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842234:-	193	222.497622	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842232:-	2	2.305675	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842233:-	625	720.523388	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842234:-	943	1087.125688	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842235:-	1	1.152837	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842233:-	855	985.675995	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842234:-	5497	6337.147304	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842235:-	32	36.890797	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842233:-	64	73.781595	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842234:-	305	351.615413	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842235:-	11	12.681212	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842233:-	16	18.445399	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842234:-	74	85.309969	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842235:-	1	1.152837	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842233:-	14	16.139724	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842234:-	41	47.266334	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842216-24842233:-	1	1.152837	N	mature,MIMAT0006737
