miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
cfa-let-7a-2	3:chr5:12052802-12052852:+	1	0.925684	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052803-12052823:+	2	1.851368	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052803-12052824:+	4	3.702737	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052803-12052825:+	1	0.925684	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052804-12052824:+	1	0.925684	N	mature,MIMAT0006594
cfa-let-7b	3:chr10:20033391-20033413:-	3	2.777053	N	unannotated
cfa-let-7b	3:chr10:20033392-20033413:-	4	3.702737	N	unannotated
cfa-let-7b	3:chr10:20033395-20033426:-	1	0.925684	N	unannotated
cfa-let-7b	3:chr10:20033413-20033446:-	1	0.925684	N	stemloop
cfa-let-7b	3:chr10:20033414-20033446:-	1	0.925684	N	stemloop
cfa-let-7b	3:chr10:20033418-20033468:-	9	8.331158	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033423-20033468:-	1	0.925684	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033433-20033468:-	3	2.777053	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033436-20033468:-	10	9.256842	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033441-20033468:-	1	0.925684	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033442-20033468:-	1	0.925684	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033444-20033468:-	27	24.993474	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033445-20033467:-	2	1.851368	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033445-20033468:-	1559	1443.141698	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033463:-	1	0.925684	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033467:-	2	1.851368	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033468:-	4833	4473.831833	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033447-20033468:-	1014	938.643799	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033448-20033468:-	150	138.852633	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033449-20033468:-	26	24.067790	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033450-20033468:-	79	73.129053	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033451-20033468:-	12	11.108211	N	mature,MIMAT0009836
cfa-let-7c	3:chr31:13259521-13259542:+	1	0.925684	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259543:+	4	3.702737	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259544:+	5	4.628421	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259541:+	12	11.108211	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259542:+	29	26.844842	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259543:+	265	245.306318	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259544:+	1930	1786.570544	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259545:+	172	159.217686	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259546:+	1	0.925684	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259547:+	1	0.925684	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259572:+	4	3.702737	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259523-13259544:+	4	3.702737	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259527-13259570:+	1	0.925684	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259567-13259589:+	4	3.702737	N	unannotated
cfa-let-7d	3:chr1:97902045-97902066:-	14	12.959579	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902067:-	61	56.466737	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902066:-	3	2.777053	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902067:-	22	20.365053	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902067:-	6	5.554105	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902071-97902121:-	1	0.925684	N	unannotated
cfa-let-7d	3:chr1:97902097-97902120:-	1	0.925684	N	unannotated
cfa-let-7d	3:chr1:97902097-97902121:-	2	1.851368	N	unannotated
cfa-let-7d	3:chr1:97902098-97902121:-	90	83.311580	N	unannotated
cfa-let-7d	3:chr1:97902099-97902121:-	849	785.905902	N	unannotated
cfa-let-7d	3:chr1:97902100-97902121:-	302	279.556634	N	unannotated
cfa-let-7d	3:chr1:97902101-97902120:-	2	1.851368	N	unannotated
cfa-let-7d	3:chr1:97902101-97902121:-	32	29.621895	N	unannotated
cfa-let-7d	3:chr1:97902102-97902121:-	6	5.554105	N	unannotated
cfa-let-7d	3:chr1:97902103-97902121:-	34	31.473263	N	unannotated
cfa-let-7d	3:chr1:97902105-97902121:-	2	1.851368	N	unannotated
cfa-let-7e	3:chr1:105400740-105400762:-	6	5.554105	N	unannotated
cfa-let-7e	3:chr1:105400740-105400763:-	1	0.925684	N	unannotated
cfa-let-7e	3:chr1:105400741-105400762:-	1	0.925684	N	unannotated
cfa-let-7e	3:chr1:105400741-105400763:-	3	2.777053	N	unannotated
cfa-let-7e	3:chr1:105400742-105400765:-	1	0.925684	N	unannotated
cfa-let-7e	3:chr1:105400783-105400807:-	1	0.925684	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400784-105400807:-	14	12.959579	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400807:-	429	397.118530	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400808:-	1	0.925684	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400806:-	1	0.925684	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400807:-	192	177.731370	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400787-105400807:-	14	12.959579	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400788-105400807:-	5	4.628421	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400807:-	10	9.256842	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400790-105400807:-	2	1.851368	N	mature,MIMAT0006608
cfa-let-7f	3:chr1:97903931-97903953:-	2	1.851368	N	unannotated
cfa-let-7f	3:chr1:97903932-97903953:-	5	4.628421	N	unannotated
cfa-let-7f	3:chr1:97903933-97903969:-	1	0.925684	N	unannotated
cfa-let-7f	3:chr1:97903959-97904009:-	79	73.129053	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903962-97904009:-	2	1.851368	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903965-97904009:-	1	0.925684	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903977-97904009:-	5	4.628421	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903979-97904009:-	1	0.925684	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903981-97904009:-	2	1.851368	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903982-97904009:-	1	0.925684	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903983-97904009:-	1	0.925684	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903984-97904009:-	3	2.777053	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904009:-	15	13.885263	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904006:-	1	0.925684	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904007:-	1	0.925684	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904009:-	200	185.136844	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904004:-	1	0.925684	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904008:-	7	6.479790	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904009:-	15114	13990.791293	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904010:-	4	3.702737	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904008:-	2	1.851368	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904009:-	3739	3461.133297	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904009:-	241	223.089897	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903990-97904009:-	51	47.209895	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904009:-	647	598.917690	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903992-97904009:-	22	20.365053	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903993-97904009:-	5	4.628421	N	mature,MIMAT0006610
cfa-let-7g	3:chr20:37501073-37501092:+	4	3.702737	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501094:+	3	2.777053	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501095:+	21	19.439369	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501096:+	118	109.230738	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501097:+	3	2.777053	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501090:+	4	3.702737	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501091:+	13	12.033895	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501092:+	819	758.135376	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501093:+	104	96.271159	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501094:+	365	337.874740	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501095:+	4838	4478.460254	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501096:+	30210	27964.920271	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501097:+	1274	1179.321696	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501098:+	1	0.925684	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501102:+	2	1.851368	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501103:+	1	0.925684	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501108:+	1	0.925684	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501124:+	6	5.554105	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501092:+	1	0.925684	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501096:+	9	8.331158	N	mature,MIMAT0006637
cfa-mir-1-1	3:chr24:46481116-46481136:+	15	13.885263	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481137:+	4	3.702737	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481138:+	70	64.797895	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481139:+	6	5.554105	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214438:+	14	12.959579	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214439:+	5	4.628421	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214440:+	75	69.426316	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214441:+	3	2.777053	N	mature,MIMAT0006656
cfa-mir-101-1	3:chr5:45184808-45184824:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184826:+	4	3.702737	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184827:+	50	46.284211	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184828:+	17	15.736632	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184829:+	178	164.771791	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184830:+	268	248.083371	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184831:+	2	1.851368	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184826:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184827:+	13	12.033895	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184828:+	33	30.547579	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184829:+	358	331.394951	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184830:+	642	594.289269	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184831:+	472	436.922952	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184832:+	18	16.662316	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184833:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184834:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184830:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184831:+	2	1.851368	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184830:+	2	1.851368	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184833:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194326-93194363:+	2	1.851368	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194364:+	1	0.925684	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194376:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194327-93194360:+	2	1.851368	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194362:+	4	3.702737	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194363:+	6	5.554105	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194364:+	3	2.777053	N	stemloop
cfa-mir-101-2	3:chr1:93194334-93194365:+	1	0.925684	N	stemloop
cfa-mir-101-2	3:chr1:93194340-93194361:+	1	0.925684	N	stemloop
cfa-mir-101-2	3:chr1:93194349-93194384:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194350-93194384:+	2	1.851368	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194355-93194383:+	2	1.851368	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194378:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194380:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194381:+	61	56.466737	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194382:+	29	26.844842	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194383:+	182	168.474528	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194384:+	241	223.089897	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194385:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194386:+	3	2.777053	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194378:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194381:+	10	9.256842	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194382:+	30	27.770527	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194383:+	338	312.881266	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194384:+	593	548.930742	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194385:+	435	402.672635	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194386:+	297	274.928213	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194387:+	6	5.554105	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194383:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194384:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194386:+	2	1.851368	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194386:+	3	2.777053	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194387:+	1	0.925684	N	mature,MIMAT0006600
cfa-mir-103-1	3:chr4:43182915-43182933:+	1	0.925684	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182935:+	7	6.479790	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182936:+	69	63.872211	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182937:+	242	224.015581	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182938:+	809	748.878534	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182939:+	34	31.473263	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182940:+	1	0.925684	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182916-43182937:+	1	0.925684	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182938:+	4	3.702737	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468311-17468361:-	1	0.925684	N	precursor
cfa-mir-103-2	3:chr24:17468323-17468361:-	1	0.925684	N	precursor
cfa-mir-103-2	3:chr24:17468359-17468384:-	16	14.810948	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468360-17468382:-	1	0.925684	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468360-17468384:-	37	34.250316	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468382:-	5	4.628421	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468384:-	880	814.602113	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468395:-	1	0.925684	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468384:-	232	214.758739	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468363-17468384:-	106	98.122527	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468364-17468384:-	19	17.588000	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468365-17468384:-	7	6.479790	Y	mature,MIMAT0006687
cfa-mir-105a	3:chrX:120403240-120403262:-	2	1.851368	N	mature,MIMAT0009879
cfa-mir-105b	3:chrX:120405394-120405415:-	1	0.925684	N	mature,MIMAT0010198
cfa-mir-106a	3:chrX:104896553-104896576:-	22	20.365053	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896554-104896576:-	1	0.925684	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896555-104896576:-	1	0.925684	N	mature,MIMAT0006749
cfa-mir-106b	3:chr6:9498557-9498577:+	1	0.925684	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498575:+	1	0.925684	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498577:+	3	2.777053	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498578:+	13	12.033895	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498579:+	35	32.398948	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498580:+	93	86.088632	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498581:+	2	1.851368	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498582:+	6	5.554105	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498608:+	23	21.290737	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498593-9498616:+	1	0.925684	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498612:+	4	3.702737	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498614:+	1	0.925684	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498615:+	16	14.810948	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498616:+	154	142.555370	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498617:+	10	9.256842	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498618:+	13	12.033895	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498616:+	10	9.256842	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498617:+	3	2.777053	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498618:+	1	0.925684	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498615:+	8	7.405474	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498616:+	51	47.209895	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498617:+	38	35.176000	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498618:+	49	45.358527	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498619:+	4	3.702737	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498620:+	1	0.925684	N	unannotated
cfa-mir-107	3:chr28:4484649-4484674:-	3	2.777053	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484650-4484674:-	3	2.777053	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484651-4484674:-	149	137.926949	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484652-4484674:-	90	83.311580	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484653-4484674:-	175	161.994738	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484654-4484674:-	26	24.067790	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484655-4484674:-	7	6.479790	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484656-4484674:-	1	0.925684	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484659-4484709:-	3	2.777053	N	mature,MIMAT0006666
cfa-mir-10a	3:chr9:24842170-24842191:-	1	0.925684	N	unannotated
cfa-mir-10a	3:chr9:24842171-24842193:-	2	1.851368	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842192:-	9	8.331158	N	unannotated
cfa-mir-10a	3:chr9:24842172-24842193:-	72	66.649264	N	unannotated
cfa-mir-10a	3:chr9:24842173-24842193:-	8	7.405474	N	unannotated
cfa-mir-10a	3:chr9:24842174-24842192:-	1	0.925684	N	unannotated
cfa-mir-10a	3:chr9:24842174-24842193:-	1	0.925684	N	unannotated
cfa-mir-10a	3:chr9:24842209-24842233:-	5	4.628421	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842209-24842234:-	3	2.777053	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842232:-	1	0.925684	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842233:-	389	360.091161	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842234:-	357	330.469266	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842232:-	8	7.405474	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842233:-	1425	1319.100013	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842234:-	2580	2388.265286	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842235:-	2	1.851368	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842232:-	4	3.702737	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842233:-	1700	1573.663173	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842234:-	12508	11578.458217	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842235:-	60	55.541053	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842233:-	107	99.048211	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842234:-	699	647.053269	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842235:-	15	13.885263	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842233:-	21	19.439369	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842234:-	139	128.670107	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842235:-	1	0.925684	N	mature,MIMAT0006737
