miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
cfa-let-7c	3:chr31:13259567-13259589:+	3	1.143829	N	unannotated
cfa-let-7d	3:chr1:97901996-97902046:-	2	0.762553	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902067:-	17	6.481697	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902067:-	6	2.287658	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902067:-	3	1.143829	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902070-97902120:-	1	0.381276	N	unannotated
cfa-let-7d	3:chr1:97902071-97902121:-	10	3.812763	N	unannotated
cfa-let-7d	3:chr1:97902096-97902121:-	1	0.381276	N	unannotated
cfa-let-7d	3:chr1:97902097-97902121:-	3	1.143829	N	unannotated
cfa-let-7d	3:chr1:97902098-97902121:-	87	33.171037	N	unannotated
cfa-let-7d	3:chr1:97902099-97902121:-	1174	447.618358	N	unannotated
cfa-let-7d	3:chr1:97902100-97902121:-	387	147.553922	N	unannotated
cfa-let-7d	3:chr1:97902101-97902121:-	12	4.575315	N	unannotated
cfa-let-7d	3:chr1:97902102-97902121:-	7	2.668934	N	unannotated
cfa-let-7d	3:chr1:97902103-97902121:-	28	10.675736	N	unannotated
cfa-let-7d	3:chr1:97902104-97902121:-	1	0.381276	N	unannotated
cfa-let-7e	3:chr1:105400740-105400762:-	1	0.381276	N	unannotated
cfa-let-7e	3:chr1:105400757-105400807:-	1	0.381276	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400783-105400807:-	1	0.381276	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400784-105400807:-	10	3.812763	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400807:-	461	175.768367	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400806:-	1	0.381276	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400807:-	224	85.405888	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400787-105400807:-	10	3.812763	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400788-105400807:-	7	2.668934	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400807:-	16	6.100421	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400790-105400807:-	2	0.762553	N	mature,MIMAT0006608
cfa-let-7f	3:chr1:97903931-97903952:-	1	0.381276	N	unannotated
cfa-let-7f	3:chr1:97903931-97903953:-	11	4.194039	N	unannotated
cfa-let-7f	3:chr1:97903932-97903953:-	8	3.050210	N	unannotated
cfa-let-7f	3:chr1:97903932-97903982:-	1	0.381276	N	unannotated
cfa-let-7f	3:chr1:97903933-97903955:-	1	0.381276	N	unannotated
cfa-let-7f	3:chr1:97903934-97903955:-	1	0.381276	N	unannotated
cfa-let-7f	3:chr1:97903935-97903976:-	1	0.381276	N	unannotated
cfa-let-7f	3:chr1:97903955-97903987:-	1	0.381276	N	stemloop
cfa-let-7f	3:chr1:97903957-97904007:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903958-97904008:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903959-97904009:-	181	69.011007	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903962-97904009:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903971-97904009:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903972-97904009:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903976-97904008:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903976-97904009:-	2	0.762553	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903979-97904009:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903980-97904004:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903980-97904009:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903981-97904009:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903982-97904009:-	2	0.762553	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903983-97904009:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903984-97904009:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904007:-	2	0.762553	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904009:-	15	5.719144	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904007:-	2	0.762553	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904009:-	279	106.376083	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904008:-	9	3.431487	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904009:-	28878	11010.496536	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904010:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904007:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904008:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904009:-	8870	3381.920641	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904010:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904007:-	1	0.381276	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904009:-	312	118.958201	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903990-97904009:-	142	54.141232	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904009:-	758	289.007423	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903992-97904009:-	75	28.595721	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903993-97904009:-	17	6.481697	N	mature,MIMAT0006610
cfa-let-7g	3:chr20:37501073-37501092:+	6	2.287658	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501093:+	6	2.287658	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501094:+	3	1.143829	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501095:+	53	20.207643	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501096:+	192	73.205047	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501097:+	6	2.287658	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501113:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501090:+	2	0.762553	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501091:+	39	14.869775	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501092:+	744	283.669555	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501093:+	266	101.419492	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501094:+	319	121.627135	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501095:+	9664	3684.654011	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501096:+	66017	25170.716456	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501097:+	2793	1064.904662	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501098:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501102:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501104:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501108:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501124:+	6	2.287658	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501095:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501096:+	25	9.531907	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501097:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501076-37501093:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501076-37501096:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501076-37501101:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501077-37501096:+	1	0.381276	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501131-37501152:+	3	1.143829	N	unannotated
cfa-let-7g	3:chr20:37501131-37501154:+	2	0.762553	N	unannotated
cfa-mir-1-1	3:chr24:46481116-46481133:+	1	0.381276	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481135:+	3	1.143829	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481136:+	27	10.294460	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481137:+	6	2.287658	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481138:+	95	36.221247	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481139:+	12	4.575315	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214437:+	1	0.381276	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214438:+	19	7.244249	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214439:+	11	4.194039	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214440:+	80	30.502103	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214441:+	5	1.906381	N	mature,MIMAT0006656
cfa-mir-101-1	3:chr5:45184772-45184794:+	3	1.143829	N	unannotated
cfa-mir-101-1	3:chr5:45184772-45184795:+	3	1.143829	N	unannotated
cfa-mir-101-1	3:chr5:45184789-45184809:+	1	0.381276	N	stemloop
cfa-mir-101-1	3:chr5:45184799-45184821:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184800-45184827:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184800-45184829:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184801-45184828:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184804-45184826:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184824:+	6	2.287658	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184825:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184826:+	14	5.337868	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184827:+	492	187.587932	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184828:+	171	65.198245	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184829:+	1067	406.821795	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184830:+	786	299.683159	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184831:+	15	5.719144	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184824:+	9	3.431487	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184825:+	4	1.525105	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184826:+	8	3.050210	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184827:+	112	42.702944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184828:+	287	109.426294	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184829:+	2303	878.079283	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184830:+	3287	1253.255146	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184831:+	2592	988.268129	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184832:+	123	46.896983	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184833:+	4	1.525105	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184829:+	5	1.906381	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184830:+	4	1.525105	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184831:+	7	2.668934	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184827:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184829:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184830:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184831:+	2	0.762553	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194326-93194363:+	1	0.381276	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194364:+	1	0.381276	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194376:+	4	1.525105	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194327-93194361:+	1	0.381276	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194362:+	3	1.143829	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194363:+	5	1.906381	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194364:+	4	1.525105	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194374:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194340-93194358:+	1	0.381276	N	unannotated
cfa-mir-101-2	3:chr1:93194340-93194363:+	3	1.143829	N	stemloop
cfa-mir-101-2	3:chr1:93194349-93194384:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194353-93194380:+	2	0.762553	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194353-93194381:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194380:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194381:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194382:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194360-93194379:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194361-93194378:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194378:+	9	3.431487	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194380:+	6	2.287658	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194381:+	461	175.768367	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194382:+	149	56.810166	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194383:+	1103	420.547742	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194384:+	812	309.596343	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194385:+	14	5.337868	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194378:+	4	1.525105	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194380:+	6	2.287658	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194381:+	126	48.040812	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194382:+	269	102.563320	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194383:+	2305	878.841835	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194384:+	3253	1240.291753	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194385:+	2551	972.635801	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194386:+	1300	495.659170	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194387:+	17	6.481697	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194383:+	3	1.143829	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194384:+	2	0.762553	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194385:+	12	4.575315	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194386:+	5	1.906381	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194383:+	1	0.381276	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194384:+	2	0.762553	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194385:+	3	1.143829	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194386:+	7	2.668934	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194387:+	2	0.762553	N	mature,MIMAT0006600
cfa-mir-103-1	3:chr4:43182878-43182928:+	6	2.287658	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182906-43182934:+	1	0.381276	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182907-43182931:+	1	0.381276	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182910-43182933:+	1	0.381276	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182934:+	10	3.812763	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182935:+	6	2.287658	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182936:+	122	46.515707	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182937:+	395	150.604132	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182938:+	1427	544.081258	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182939:+	61	23.257853	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182940:+	3	1.143829	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182937:+	1	0.381276	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182938:+	5	1.906381	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182939:+	1	0.381276	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468311-17468361:-	2	0.762553	N	precursor
cfa-mir-103-2	3:chr24:17468359-17468384:-	23	8.769355	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468360-17468384:-	61	23.257853	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468382:-	7	2.668934	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468384:-	1315	501.378314	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468382:-	1	0.381276	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468384:-	390	148.697751	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468363-17468384:-	203	77.399086	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468364-17468384:-	8	3.050210	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468365-17468384:-	7	2.668934	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468365-17468415:-	1	0.381276	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468366-17468384:-	2	0.762553	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468366-17468387:-	1	0.381276	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468397-17468421:-	1	0.381276	N	unannotated
cfa-mir-103-2	3:chr24:17468400-17468417:-	1	0.381276	N	unannotated
cfa-mir-103-2	3:chr24:17468421-17468441:-	1	0.381276	N	unannotated
cfa-mir-105a	3:chrX:120403241-120403264:-	2	0.762553	N	mature,MIMAT0009879
cfa-mir-105a	3:chrX:120403242-120403264:-	2	0.762553	N	mature,MIMAT0009879
cfa-mir-105a	3:chrX:120403245-120403264:-	2	0.762553	N	mature,MIMAT0009879
cfa-mir-106a	3:chrX:104896553-104896575:-	2	0.762553	Y	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896553-104896576:-	11	4.194039	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896555-104896576:-	1	0.381276	N	mature,MIMAT0006749
cfa-mir-106b	3:chr6:9498558-9498574:+	1	0.381276	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498575:+	2	0.762553	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498577:+	1	0.381276	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498578:+	25	9.531907	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498579:+	80	30.502103	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498580:+	116	44.228049	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498581:+	6	2.287658	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498582:+	6	2.287658	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498608:+	12	4.575315	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498559-9498582:+	1	0.381276	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498594-9498614:+	1	0.381276	N	unannotated
