miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
cfa-let-7a-2	3:chr5:12052801-12052823:+	2	5.690483	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052802-12052821:+	89	253.226504	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052802-12052822:+	45	128.035873	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052802-12052823:+	713	2028.657274	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052802-12052824:+	2103	5983.543122	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052802-12052825:+	140	398.333827	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052802-12052826:+	6	17.071450	N	mature,MIMAT0006594
cfa-let-7a-2	3:chr5:12052802-12052852:+	1	2.845242	N	mature,MIMAT0006594
cfa-let-7b	3:chr10:20033391-20033413:-	4	11.380966	N	unannotated
cfa-let-7b	3:chr10:20033391-20033415:-	1	2.845242	N	unannotated
cfa-let-7b	3:chr10:20033392-20033413:-	7	19.916691	N	unannotated
cfa-let-7b	3:chr10:20033418-20033468:-	6	17.071450	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033421-20033468:-	1	2.845242	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033423-20033468:-	2	5.690483	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033439-20033468:-	1	2.845242	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033444-20033468:-	10	28.452416	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033445-20033463:-	1	2.845242	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033445-20033467:-	1	2.845242	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033445-20033468:-	736	2094.097831	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033468:-	2295	6529.829513	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033447-20033468:-	529	1505.132816	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033448-20033468:-	75	213.393121	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033449-20033468:-	38	108.119181	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033450-20033468:-	58	165.024014	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033451-20033468:-	20	56.904832	N	mature,MIMAT0009836
cfa-let-7c	3:chr31:13259521-13259543:+	1	2.845242	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259544:+	3	8.535725	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259541:+	15	42.678624	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259542:+	7	19.916691	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259543:+	97	275.988437	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259544:+	549	1562.037648	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259545:+	40	113.809665	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259546:+	3	8.535725	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259553:+	1	2.845242	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259572:+	1	2.845242	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259551-13259589:+	1	2.845242	N	unannotated
cfa-let-7d	3:chr1:97901997-97902047:-	1	2.845242	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902044-97902067:-	1	2.845242	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902066:-	12	34.142899	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902067:-	151	429.631484	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902066:-	6	17.071450	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902067:-	52	147.952564	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902067:-	20	56.904832	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902050-97902067:-	3	8.535725	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902069-97902099:-	1	2.845242	N	stemloop
cfa-let-7d	3:chr1:97902071-97902121:-	2	5.690483	N	unannotated
cfa-let-7d	3:chr1:97902097-97902121:-	1	2.845242	N	unannotated
cfa-let-7d	3:chr1:97902098-97902121:-	6	17.071450	N	unannotated
cfa-let-7d	3:chr1:97902099-97902121:-	171	486.536317	N	unannotated
cfa-let-7d	3:chr1:97902100-97902121:-	64	182.095464	N	unannotated
cfa-let-7d	3:chr1:97902101-97902121:-	3	8.535725	N	unannotated
cfa-let-7d	3:chr1:97902102-97902121:-	5	14.226208	N	unannotated
cfa-let-7d	3:chr1:97902103-97902121:-	9	25.607175	N	unannotated
cfa-let-7d	3:chr1:97902104-97902121:-	1	2.845242	N	unannotated
cfa-let-7d	3:chr1:97902121-97902140:-	1	2.845242	N	unannotated
cfa-let-7e	3:chr1:105400741-105400762:-	1	2.845242	N	unannotated
cfa-let-7e	3:chr1:105400784-105400807:-	9	25.607175	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400807:-	436	1240.525345	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400808:-	2	5.690483	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400807:-	188	534.905424	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400787-105400807:-	15	42.678624	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400788-105400807:-	15	42.678624	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400807:-	21	59.750074	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400790-105400807:-	2	5.690483	N	mature,MIMAT0006608
cfa-let-7f	3:chr1:97903931-97903953:-	1	2.845242	N	unannotated
cfa-let-7f	3:chr1:97903932-97903953:-	1	2.845242	N	unannotated
cfa-let-7f	3:chr1:97903959-97904009:-	15	42.678624	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903963-97904009:-	1	2.845242	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903977-97904008:-	1	2.845242	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903980-97904009:-	2	5.690483	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903984-97904009:-	2	5.690483	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904009:-	3	8.535725	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904009:-	35	99.583457	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904009:-	2792	7943.914597	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904010:-	1	2.845242	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904009:-	802	2281.883778	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904009:-	41	116.654906	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903990-97904009:-	71	202.012155	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904009:-	185	526.369699	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903992-97904009:-	54	153.643047	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903993-97904009:-	8	22.761933	N	mature,MIMAT0006610
cfa-let-7g	3:chr20:37501073-37501090:+	1	2.845242	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501092:+	1	2.845242	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501095:+	5	14.226208	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501096:+	32	91.047732	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501097:+	4	11.380966	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501090:+	5	14.226208	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501091:+	18	51.214349	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501092:+	243	691.393713	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501093:+	87	247.536021	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501094:+	103	293.059887	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501095:+	1627	4629.208112	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501096:+	6798	19341.952519	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501097:+	250	711.310404	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501094:+	1	2.845242	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501096:+	1	2.845242	N	mature,MIMAT0006637
cfa-mir-1-1	3:chr24:46481116-46481135:+	1	2.845242	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481136:+	3	8.535725	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481138:+	16	45.523866	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214438:+	1	2.845242	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214439:+	2	5.690483	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214440:+	11	31.297658	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214441:+	2	5.690483	N	mature,MIMAT0006656
cfa-mir-101-1	3:chr5:45184808-45184827:+	11	31.297658	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184828:+	1	2.845242	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184829:+	25	71.131040	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184830:+	38	108.119181	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184826:+	2	5.690483	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184827:+	4	11.380966	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184828:+	2	5.690483	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184829:+	46	130.881114	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184830:+	61	173.559739	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184831:+	59	167.869255	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184832:+	2	5.690483	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194326-93194363:+	2	5.690483	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194364:+	1	2.845242	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194376:+	2	5.690483	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194327-93194352:+	1	2.845242	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194362:+	5	14.226208	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194363:+	3	8.535725	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194364:+	1	2.845242	N	stemloop
cfa-mir-101-2	3:chr1:93194362-93194381:+	21	59.750074	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194382:+	5	14.226208	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194383:+	27	76.821524	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194384:+	37	105.273940	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194381:+	2	5.690483	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194382:+	4	11.380966	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194383:+	47	133.726356	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194384:+	53	150.797806	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194385:+	45	128.035873	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194386:+	36	102.428698	N	mature,MIMAT0006600
cfa-mir-103-1	3:chr4:43182915-43182934:+	1	2.845242	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182935:+	1	2.845242	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182936:+	7	19.916691	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182937:+	54	153.643047	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182938:+	179	509.298250	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182939:+	5	14.226208	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182937:+	1	2.845242	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468311-17468361:-	3	8.535725	N	precursor
cfa-mir-103-2	3:chr24:17468330-17468361:-	1	2.845242	N	precursor
cfa-mir-103-2	3:chr24:17468360-17468384:-	9	25.607175	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468382:-	1	2.845242	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468384:-	148	421.095759	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468384:-	55	156.488289	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468363-17468384:-	28	79.666765	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468365-17468384:-	2	5.690483	Y	mature,MIMAT0006687
cfa-mir-106a	3:chrX:104896553-104896576:-	3	8.535725	N	mature,MIMAT0006749
cfa-mir-106b	3:chr6:9498558-9498579:+	4	11.380966	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498580:+	3	8.535725	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498582:+	1	2.845242	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498608:+	1	2.845242	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498594-9498609:+	1	2.845242	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498612:+	3	8.535725	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498614:+	2	5.690483	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498615:+	19	54.059591	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498616:+	95	270.297954	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498617:+	7	19.916691	N	unannotated
cfa-mir-106b	3:chr6:9498594-9498618:+	17	48.369108	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498615:+	3	8.535725	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498616:+	1	2.845242	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498617:+	3	8.535725	N	unannotated
cfa-mir-106b	3:chr6:9498595-9498618:+	1	2.845242	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498612:+	1	2.845242	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498615:+	10	28.452416	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498616:+	14	39.833383	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498617:+	12	34.142899	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498618:+	23	65.440557	N	unannotated
cfa-mir-106b	3:chr6:9498596-9498619:+	5	14.226208	N	unannotated
cfa-mir-107	3:chr28:4484650-4484674:-	1	2.845242	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484651-4484674:-	9	25.607175	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484652-4484674:-	14	39.833383	N	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484653-4484674:-	35	99.583457	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484654-4484674:-	1	2.845242	Y	mature,MIMAT0006666
cfa-mir-107	3:chr28:4484655-4484674:-	3	8.535725	Y	mature,MIMAT0006666
cfa-mir-10a	3:chr9:24842172-24842193:-	3	8.535725	N	unannotated
cfa-mir-10a	3:chr9:24842174-24842193:-	1	2.845242	N	unannotated
cfa-mir-10a	3:chr9:24842210-24842233:-	70	199.166913	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842210-24842234:-	32	91.047732	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842233:-	177	503.607766	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842211-24842234:-	294	836.501036	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842232:-	1	2.845242	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842233:-	309	879.179660	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842234:-	2111	6006.305055	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842212-24842235:-	18	51.214349	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842232:-	1	2.845242	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842233:-	13	36.988141	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842213-24842234:-	103	293.059887	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842233:-	8	22.761933	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842234:-	28	79.666765	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842214-24842235:-	2	5.690483	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842233:-	1	2.845242	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842215-24842234:-	24	68.285799	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842216-24842234:-	3	8.535725	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842217-24842234:-	1	2.845242	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842218-24842234:-	1	2.845242	N	mature,MIMAT0006737
cfa-mir-10a	3:chr9:24842219-24842234:-	2	5.690483	N	mature,MIMAT0006737
cfa-mir-10b	3:chr36:19958930-19958949:+	1	2.845242	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958950:+	2	5.690483	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958951:+	6	17.071450	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958952:+	220	625.953156	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958953:+	25	71.131040	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958930-19958954:+	4	11.380966	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958951:+	2	5.690483	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958952:+	14	39.833383	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958953:+	9	25.607175	N	mature,MIMAT0009837
cfa-mir-10b	3:chr36:19958931-19958954:+	5	14.226208	N	mature,MIMAT0009837
cfa-mir-122	3:chr1:17593858-17593880:-	4	11.380966	N	unannotated
cfa-mir-122	3:chr1:17593859-17593880:-	44	125.190631	N	unannotated
cfa-mir-122	3:chr1:17593859-17593881:-	7	19.916691	N	unannotated
cfa-mir-122	3:chr1:17593860-17593881:-	3	8.535725	N	unannotated
cfa-mir-122	3:chr1:17593861-17593880:-	1	2.845242	N	unannotated
cfa-mir-122	3:chr1:17593861-17593881:-	2	5.690483	N	unannotated
cfa-mir-122	3:chr1:17593862-17593880:-	2	5.690483	N	unannotated
cfa-mir-122	3:chr1:17593862-17593881:-	1	2.845242	N	unannotated
cfa-mir-122	3:chr1:17593863-17593881:-	2	5.690483	N	unannotated
cfa-mir-122	3:chr1:17593866-17593916:-	1	2.845242	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593869-17593916:-	5	14.226208	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593870-17593916:-	7	19.916691	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593871-17593916:-	41	116.654906	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593872-17593916:-	3	8.535725	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593881-17593915:-	1	2.845242	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593881-17593916:-	3	8.535725	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593890-17593916:-	1	2.845242	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593891-17593916:-	95	270.297954	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593892-17593916:-	21	59.750074	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593915:-	2	5.690483	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593893-17593916:-	25362	72161.017914	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593914:-	1	2.845242	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593915:-	7	19.916691	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593894-17593916:-	69082	196554.981449	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593915:-	8	22.761933	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593916:-	60755	172862.654497	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593917:-	1	2.845242	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593895-17593918:-	1	2.845242	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593896-17593915:-	1	2.845242	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593896-17593916:-	6729	19145.630847	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593896-17593918:-	1	2.845242	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593897-17593916:-	1017	2893.610725	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593898-17593916:-	251	714.155646	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593899-17593916:-	655	1863.633260	N	mature,MIMAT0006619
cfa-mir-122	3:chr1:17593900-17593916:-	75	213.393121	N	mature,MIMAT0006619
cfa-mir-124-1	3:chr25:28188263-28188284:+	1	2.845242	N	unannotated
cfa-mir-1249	3:chr10:20818877-20818898:+	2	5.690483	N	mature,MIMAT0034321
cfa-mir-1249	3:chr10:20818877-20818899:+	1	2.845242	N	mature,MIMAT0034321
cfa-mir-1249	3:chr10:20818878-20818897:+	1	2.845242	N	mature,MIMAT0034321
cfa-mir-1249	3:chr10:20818878-20818898:+	7	19.916691	N	mature,MIMAT0034321
cfa-mir-1249	3:chr10:20818878-20818899:+	5	14.226208	N	mature,MIMAT0034321
cfa-mir-1249	3:chr10:20818878-20818900:+	9	25.607175	N	mature,MIMAT0034321
cfa-mir-125a	3:chr1:105400274-105400294:-	1	2.845242	N	unannotated
cfa-mir-125a	3:chr1:105400274-105400295:-	7	19.916691	N	unannotated
cfa-mir-125a	3:chr1:105400275-105400295:-	1	2.845242	N	unannotated
cfa-mir-125a	3:chr1:105400283-105400333:-	1	2.845242	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400309-105400333:-	35	99.583457	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400310-105400333:-	414	1177.930030	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400311-105400332:-	1	2.845242	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400311-105400333:-	986	2805.408235	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400312-105400333:-	74	210.547880	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400313-105400333:-	19	54.059591	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400314-105400333:-	3	8.535725	N	mature,MIMAT0006609
cfa-mir-125a	3:chr1:105400315-105400333:-	2	5.690483	N	mature,MIMAT0006609
cfa-mir-125b-1	3:chr5:12097672-12097688:+	3	8.535725	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097689:+	14	39.833383	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097690:+	8	22.761933	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097691:+	69	196.321672	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097692:+	251	714.155646	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097693:+	316	899.096351	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097694:+	278	790.977170	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097695:+	18	51.214349	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097697:+	5	14.226208	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097672-12097705:+	1	2.845242	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097673-12097694:+	1	2.845242	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097674-12097693:+	1	2.845242	N	mature,MIMAT0006670
cfa-mir-125b-1	3:chr5:12097712-12097733:+	3	8.535725	N	unannotated
cfa-mir-125b-1	3:chr5:12097712-12097734:+	4	11.380966	N	unannotated
cfa-mir-125b-2	3:chr31:13304980-13304996:+	8	22.761933	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13304997:+	14	39.833383	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13304998:+	6	17.071450	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13304999:+	66	187.785947	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13305000:+	213	606.036465	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13305001:+	335	953.155942	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13305002:+	264	751.143787	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304980-13305003:+	1	2.845242	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304981-13304999:+	1	2.845242	N	mature,MIMAT0006670
cfa-mir-125b-2	3:chr31:13304981-13305001:+	1	2.845242	N	mature,MIMAT0006670
