miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
cfa-let-7b	3:chr10:20033449-20033468:-	23	5.380712	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033450-20033468:-	73	17.077913	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033451-20033468:-	12	2.807328	N	mature,MIMAT0009836
cfa-let-7c	3:chr31:13259521-13259543:+	5	1.169720	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259544:+	14	3.275216	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259541:+	12	2.807328	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259542:+	25	5.848600	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259543:+	366	85.623509	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259544:+	4691	1097.431365	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259545:+	284	66.440100	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259546:+	7	1.637608	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259548:+	1	0.233944	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259572:+	6	1.403664	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259523-13259544:+	5	1.169720	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259544-13259564:+	1	0.233944	N	stemloop
cfa-let-7c	3:chr31:13259567-13259588:+	2	0.467888	N	unannotated
cfa-let-7c	3:chr31:13259567-13259589:+	3	0.701832	N	unannotated
cfa-let-7c	3:chr31:13259567-13259590:+	3	0.701832	N	unannotated
cfa-let-7c	3:chr31:13259568-13259589:+	1	0.233944	N	unannotated
cfa-let-7d	3:chr1:97901996-97902046:-	7	1.637608	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97901997-97902047:-	1	0.233944	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902065:-	1	0.233944	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902066:-	2	0.467888	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902067:-	36	8.421984	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902067:-	12	2.807328	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902066:-	1	0.233944	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902067:-	1	0.233944	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902097-97902121:-	3	0.701832	N	unannotated
cfa-let-7d	3:chr1:97902098-97902120:-	1	0.233944	N	unannotated
cfa-let-7d	3:chr1:97902098-97902121:-	70	16.376081	N	unannotated
cfa-let-7d	3:chr1:97902099-97902117:-	1	0.233944	N	unannotated
cfa-let-7d	3:chr1:97902099-97902121:-	1173	274.416327	N	unannotated
cfa-let-7d	3:chr1:97902099-97902122:-	1	0.233944	N	unannotated
cfa-let-7d	3:chr1:97902100-97902121:-	362	84.687733	N	unannotated
cfa-let-7d	3:chr1:97902101-97902121:-	7	1.637608	N	unannotated
cfa-let-7d	3:chr1:97902102-97902121:-	8	1.871552	N	unannotated
cfa-let-7d	3:chr1:97902103-97902121:-	24	5.614656	N	unannotated
cfa-let-7d	3:chr1:97902104-97902121:-	1	0.233944	N	unannotated
cfa-let-7e	3:chr1:105400740-105400762:-	5	1.169720	N	unannotated
cfa-let-7e	3:chr1:105400740-105400763:-	1	0.233944	N	unannotated
cfa-let-7e	3:chr1:105400741-105400762:-	1	0.233944	N	unannotated
cfa-let-7e	3:chr1:105400742-105400762:-	2	0.467888	N	unannotated
cfa-let-7e	3:chr1:105400784-105400807:-	13	3.041272	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400807:-	583	136.389360	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400807:-	210	49.128243	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400787-105400807:-	10	2.339440	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400788-105400807:-	4	0.935776	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400807:-	15	3.509160	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400790-105400807:-	1	0.233944	N	mature,MIMAT0006608
cfa-let-7f	3:chr1:97903931-97903953:-	8	1.871552	N	unannotated
cfa-let-7f	3:chr1:97903932-97903953:-	9	2.105496	N	unannotated
cfa-let-7f	3:chr1:97903933-97903953:-	4	0.935776	N	unannotated
cfa-let-7f	3:chr1:97903934-97903953:-	2	0.467888	N	unannotated
cfa-let-7f	3:chr1:97903934-97903955:-	2	0.467888	N	unannotated
cfa-let-7f	3:chr1:97903936-97903959:-	1	0.233944	N	unannotated
cfa-let-7f	3:chr1:97903957-97904002:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903959-97904009:-	126	29.476946	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903976-97904009:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903977-97904008:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903977-97904009:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903980-97904004:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903980-97904009:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903983-97904009:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904007:-	8	1.871552	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904009:-	30	7.018320	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904007:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904008:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904009:-	438	102.467478	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904006:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904007:-	2	0.467888	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904008:-	17	3.977048	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904009:-	50612	11840.374385	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904005:-	1	0.233944	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904008:-	8	1.871552	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904009:-	12492	2922.428610	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904009:-	430	100.595926	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903990-97904009:-	288	67.375876	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904009:-	999	233.710069	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903992-97904009:-	208	48.660355	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903993-97904009:-	68	15.908193	N	mature,MIMAT0006610
cfa-let-7g	3:chr20:37501073-37501092:+	5	1.169720	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501093:+	2	0.467888	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501094:+	2	0.467888	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501095:+	76	17.779745	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501096:+	308	72.054756	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501097:+	14	3.275216	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501090:+	26	6.082544	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501091:+	101	23.628345	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501092:+	1156	270.439279	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501093:+	507	118.609615	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501094:+	472	110.421574	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501095:+	14139	3307.734400	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501096:+	115356	26986.845562	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501097:+	3692	863.721296	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501098:+	7	1.637608	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501099:+	2	0.467888	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501108:+	2	0.467888	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501124:+	4	0.935776	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501095:+	4	0.935776	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501096:+	41	9.591705	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501097:+	2	0.467888	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501076-37501095:+	1	0.233944	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501127-37501151:+	2	0.467888	N	unannotated
cfa-let-7g	3:chr20:37501128-37501152:+	1	0.233944	N	unannotated
cfa-let-7g	3:chr20:37501131-37501150:+	1	0.233944	N	unannotated
cfa-let-7g	3:chr20:37501131-37501152:+	4	0.935776	N	unannotated
cfa-let-7g	3:chr20:37501131-37501153:+	1	0.233944	N	unannotated
cfa-mir-1-1	3:chr24:46481116-46481134:+	1	0.233944	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481135:+	1	0.233944	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481136:+	73	17.077913	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481137:+	17	3.977048	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481138:+	159	37.197098	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481139:+	22	5.146768	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214437:+	1	0.233944	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214438:+	53	12.399033	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214439:+	23	5.380712	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214440:+	157	36.729210	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214441:+	21	4.912824	N	mature,MIMAT0006656
cfa-mir-101-1	3:chr5:45184772-45184794:+	1	0.233944	N	unannotated
cfa-mir-101-1	3:chr5:45184772-45184822:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184794-45184831:+	3	0.701832	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184799-45184829:+	3	0.701832	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184800-45184828:+	3	0.701832	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184800-45184829:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184801-45184827:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184801-45184828:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184801-45184829:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184806-45184827:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184824:+	16	3.743104	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184825:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184826:+	22	5.146768	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184827:+	811	189.728595	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184828:+	294	68.779540	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184829:+	2123	496.663140	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184830:+	1712	400.512150	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184831:+	37	8.655928	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184824:+	21	4.912824	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184825:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184826:+	15	3.509160	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184827:+	274	64.100660	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184828:+	547	127.967375	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184829:+	4997	1169.018233	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184830:+	8366	1957.175613	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184831:+	5565	1301.898432	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184832:+	248	58.018115	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184833:+	5	1.169720	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184828:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184829:+	8	1.871552	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184830:+	11	2.573384	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184831:+	6	1.403664	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184832:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184828:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184829:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184830:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184831:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184832:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184813-45184831:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194326-93194351:+	1	0.233944	N	unannotated
cfa-mir-101-2	3:chr1:93194326-93194363:+	3	0.701832	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194376:+	5	1.169720	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194327-93194358:+	1	0.233944	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194359:+	2	0.467888	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194360:+	1	0.233944	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194362:+	12	2.807328	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194363:+	5	1.169720	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194364:+	4	0.935776	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194374:+	3	0.701832	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194331-93194363:+	1	0.233944	N	stemloop
cfa-mir-101-2	3:chr1:93194333-93194365:+	1	0.233944	N	stemloop
cfa-mir-101-2	3:chr1:93194335-93194364:+	1	0.233944	N	stemloop
cfa-mir-101-2	3:chr1:93194336-93194364:+	1	0.233944	N	stemloop
cfa-mir-101-2	3:chr1:93194340-93194361:+	1	0.233944	N	stemloop
cfa-mir-101-2	3:chr1:93194340-93194363:+	1	0.233944	N	stemloop
cfa-mir-101-2	3:chr1:93194341-93194366:+	1	0.233944	N	stemloop
cfa-mir-101-2	3:chr1:93194349-93194377:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194349-93194384:+	7	1.637608	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194349-93194385:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194350-93194374:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194350-93194378:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194350-93194384:+	12	2.807328	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194351-93194381:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194352-93194380:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194352-93194381:+	4	0.935776	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194353-93194377:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194353-93194378:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194353-93194380:+	11	2.573384	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194353-93194381:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194380:+	5	1.169720	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194381:+	9	2.105496	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194382:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194383:+	4	0.935776	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194355-93194382:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194356-93194381:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194356-93194382:+	4	0.935776	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194356-93194383:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194357-93194382:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194358-93194380:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194359-93194381:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194360-93194381:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194378:+	4	0.935776	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194380:+	24	5.614656	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194381:+	770	180.136890	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194382:+	282	65.972212	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194383:+	2159	505.085124	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194384:+	1696	396.769046	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194385:+	35	8.188040	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194386:+	3	0.701832	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194378:+	26	6.082544	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194379:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194380:+	15	3.509160	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194381:+	249	58.252059	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194382:+	545	127.499487	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194383:+	4861	1137.201847	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194384:+	8314	1945.010524	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194385:+	5533	1294.412224	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194386:+	3098	724.758552	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194387:+	52	12.165089	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194388:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194380:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194381:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194382:+	2	0.467888	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194383:+	10	2.339440	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194384:+	12	2.807328	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194385:+	8	1.871552	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194386:+	15	3.509160	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194381:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194383:+	3	0.701832	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194384:+	3	0.701832	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194385:+	4	0.935776	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194386:+	16	3.743104	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194387:+	6	1.403664	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194366-93194385:+	1	0.233944	N	mature,MIMAT0006600
cfa-mir-103-1	3:chr4:43182878-43182928:+	8	1.871552	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182901-43182938:+	1	0.233944	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182905-43182929:+	1	0.233944	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182905-43182933:+	2	0.467888	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182906-43182934:+	2	0.467888	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182907-43182934:+	1	0.233944	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182907-43182937:+	1	0.233944	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182908-43182929:+	1	0.233944	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182908-43182933:+	1	0.233944	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182933:+	1	0.233944	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182934:+	5	1.169720	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182935:+	7	1.637608	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182936:+	124	29.009058	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182937:+	626	146.448952	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182938:+	2265	529.883189	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182939:+	77	18.013689	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182940:+	3	0.701832	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182916-43182938:+	2	0.467888	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182938:+	2	0.467888	N	mature,MIMAT0006687
