miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
cfa-let-7b	3:chr10:20033444-20033468:-	35	11.242733	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033445-20033468:-	2088	670.709339	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033467:-	2	0.642442	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033446-20033468:-	7213	2316.966698	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033447-20033468:-	1122	360.409904	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033448-20033468:-	162	52.037794	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033449-20033468:-	32	10.279070	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033450-20033468:-	72	23.127908	N	mature,MIMAT0009836
cfa-let-7b	3:chr10:20033451-20033468:-	6	1.927326	N	mature,MIMAT0009836
cfa-let-7c	3:chr31:13259520-13259567:+	1	0.321221	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259543:+	4	1.284884	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259544:+	12	3.854651	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259521-13259545:+	1	0.321221	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259541:+	14	4.497093	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259542:+	32	10.279070	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259543:+	349	112.106111	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259544:+	4125	1325.036410	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259545:+	298	95.723842	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259546:+	9	2.890989	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259522-13259572:+	9	2.890989	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259523-13259544:+	1	0.321221	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259523-13259545:+	1	0.321221	N	mature,MIMAT0006669
cfa-let-7c	3:chr31:13259565-13259587:+	1	0.321221	N	unannotated
cfa-let-7c	3:chr31:13259567-13259588:+	2	0.642442	N	unannotated
cfa-let-7c	3:chr31:13259567-13259589:+	3	0.963663	N	unannotated
cfa-let-7d	3:chr1:97901996-97902046:-	2	0.642442	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902066:-	1	0.321221	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902045-97902067:-	52	16.703489	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902046-97902067:-	20	6.424419	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902047-97902067:-	3	0.963663	N	mature,MIMAT0034396
cfa-let-7d	3:chr1:97902071-97902121:-	1	0.321221	N	unannotated
cfa-let-7d	3:chr1:97902097-97902121:-	1	0.321221	N	unannotated
cfa-let-7d	3:chr1:97902098-97902121:-	52	16.703489	N	unannotated
cfa-let-7d	3:chr1:97902099-97902120:-	2	0.642442	N	unannotated
cfa-let-7d	3:chr1:97902099-97902121:-	815	261.795073	N	unannotated
cfa-let-7d	3:chr1:97902099-97902122:-	1	0.321221	N	unannotated
cfa-let-7d	3:chr1:97902100-97902121:-	260	83.517446	N	unannotated
cfa-let-7d	3:chr1:97902101-97902121:-	5	1.606105	N	unannotated
cfa-let-7d	3:chr1:97902102-97902121:-	2	0.642442	N	unannotated
cfa-let-7d	3:chr1:97902103-97902121:-	11	3.533430	N	unannotated
cfa-let-7d	3:chr1:97902104-97902121:-	1	0.321221	N	unannotated
cfa-let-7e	3:chr1:105400740-105400762:-	3	0.963663	N	unannotated
cfa-let-7e	3:chr1:105400742-105400762:-	1	0.321221	N	unannotated
cfa-let-7e	3:chr1:105400783-105400807:-	2	0.642442	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400784-105400807:-	14	4.497093	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400785-105400807:-	635	203.975302	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400786-105400807:-	200	64.244190	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400787-105400807:-	10	3.212209	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400788-105400807:-	2	0.642442	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400789-105400807:-	11	3.533430	N	mature,MIMAT0006608
cfa-let-7e	3:chr1:105400790-105400807:-	2	0.642442	N	mature,MIMAT0006608
cfa-let-7f	3:chr1:97903931-97903953:-	19	6.103198	N	unannotated
cfa-let-7f	3:chr1:97903932-97903953:-	21	6.745640	N	unannotated
cfa-let-7f	3:chr1:97903932-97903956:-	1	0.321221	N	unannotated
cfa-let-7f	3:chr1:97903932-97903978:-	2	0.642442	N	unannotated
cfa-let-7f	3:chr1:97903933-97903953:-	2	0.642442	N	unannotated
cfa-let-7f	3:chr1:97903933-97903956:-	1	0.321221	N	unannotated
cfa-let-7f	3:chr1:97903934-97903955:-	2	0.642442	N	unannotated
cfa-let-7f	3:chr1:97903954-97904004:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903959-97904009:-	128	41.116281	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903962-97904009:-	2	0.642442	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903963-97904009:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903965-97904009:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903972-97904009:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903976-97904009:-	2	0.642442	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903977-97904009:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903980-97904009:-	3	0.963663	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903982-97904009:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903983-97904009:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904007:-	3	0.963663	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904008:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903985-97904009:-	37	11.885175	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903986-97904009:-	396	127.203495	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904005:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904006:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904008:-	15	4.818314	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903987-97904009:-	38101	12238.839339	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904008:-	4	1.284884	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904009:-	9094	2921.183301	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903988-97904010:-	1	0.321221	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903989-97904009:-	296	95.081401	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903990-97904009:-	204	65.529073	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903991-97904009:-	661	212.327047	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903992-97904009:-	87	27.946222	N	mature,MIMAT0006610
cfa-let-7f	3:chr1:97903993-97904009:-	41	13.170059	N	mature,MIMAT0006610
cfa-let-7g	3:chr20:37501073-37501092:+	1	0.321221	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501095:+	50	16.061047	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501096:+	163	52.359015	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501073-37501097:+	12	3.854651	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501090:+	14	4.497093	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501091:+	64	20.558141	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501092:+	634	203.654081	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501093:+	289	92.832854	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501094:+	301	96.687505	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501095:+	8423	2705.644045	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501096:+	61401	19723.287427	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501097:+	2781	893.315456	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501098:+	2	0.642442	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501074-37501124:+	4	1.284884	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501095:+	3	0.963663	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501096:+	26	8.351745	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501075-37501097:+	1	0.321221	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501082-37501132:+	2	0.642442	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501086-37501136:+	1	0.321221	N	mature,MIMAT0006637
cfa-let-7g	3:chr20:37501114-37501152:+	1	0.321221	N	unannotated
cfa-let-7g	3:chr20:37501122-37501152:+	2	0.642442	N	unannotated
cfa-let-7g	3:chr20:37501129-37501152:+	1	0.321221	N	unannotated
cfa-let-7g	3:chr20:37501131-37501152:+	3	0.963663	N	unannotated
cfa-mir-1-1	3:chr24:46481116-46481133:+	1	0.321221	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481135:+	1	0.321221	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481136:+	41	13.170059	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481137:+	12	3.854651	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481138:+	144	46.255817	N	mature,MIMAT0006656
cfa-mir-1-1	3:chr24:46481116-46481139:+	21	6.745640	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214434:+	1	0.321221	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214436:+	2	0.642442	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214437:+	2	0.642442	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214438:+	39	12.527617	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214439:+	13	4.175872	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214440:+	132	42.401165	N	mature,MIMAT0006656
cfa-mir-1-2	3:chr7:66214418-66214441:+	17	5.460756	N	mature,MIMAT0006656
cfa-mir-101-1	3:chr5:45184772-45184793:+	1	0.321221	N	unannotated
cfa-mir-101-1	3:chr5:45184772-45184794:+	3	0.963663	N	unannotated
cfa-mir-101-1	3:chr5:45184772-45184795:+	1	0.321221	N	unannotated
cfa-mir-101-1	3:chr5:45184773-45184792:+	1	0.321221	N	unannotated
cfa-mir-101-1	3:chr5:45184773-45184795:+	1	0.321221	N	unannotated
cfa-mir-101-1	3:chr5:45184773-45184807:+	1	0.321221	N	stemloop
cfa-mir-101-1	3:chr5:45184773-45184808:+	1	0.321221	N	stemloop
cfa-mir-101-1	3:chr5:45184773-45184820:+	3	0.963663	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184794-45184830:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184799-45184830:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184804-45184827:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184824:+	16	5.139535	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184826:+	21	6.745640	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184827:+	755	242.521816	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184828:+	287	92.190412	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184829:+	2472	794.058183	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184830:+	1643	527.766018	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184808-45184831:+	33	10.600291	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184824:+	29	9.315407	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184825:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184826:+	12	3.854651	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184827:+	323	103.754366	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184828:+	542	174.101754	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184829:+	5687	1826.783531	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184830:+	7238	2324.997221	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184831:+	5892	1892.633825	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184832:+	180	57.819771	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184833:+	13	4.175872	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184809-45184834:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184827:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184829:+	7	2.248547	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184830:+	7	2.248547	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184831:+	21	6.745640	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184810-45184832:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184829:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184830:+	2	0.642442	N	mature,MIMAT0006600
cfa-mir-101-1	3:chr5:45184811-45184831:+	6	1.927326	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194326-93194363:+	7	2.248547	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194364:+	4	1.284884	N	stemloop
cfa-mir-101-2	3:chr1:93194326-93194376:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194327-93194349:+	3	0.963663	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194351:+	1	0.321221	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194352:+	7	2.248547	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194353:+	1	0.321221	N	unannotated
cfa-mir-101-2	3:chr1:93194327-93194361:+	1	0.321221	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194362:+	10	3.212209	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194363:+	8	2.569768	N	stemloop
cfa-mir-101-2	3:chr1:93194327-93194364:+	3	0.963663	N	stemloop
cfa-mir-101-2	3:chr1:93194337-93194378:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194340-93194363:+	3	0.963663	N	stemloop
cfa-mir-101-2	3:chr1:93194340-93194364:+	2	0.642442	N	stemloop
cfa-mir-101-2	3:chr1:93194343-93194364:+	1	0.321221	N	stemloop
cfa-mir-101-2	3:chr1:93194343-93194384:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194347-93194386:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194348-93194384:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194348-93194385:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194349-93194384:+	7	2.248547	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194350-93194384:+	5	1.606105	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194353-93194381:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194353-93194384:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194379:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194383:+	4	1.284884	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194354-93194384:+	2	0.642442	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194355-93194384:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194357-93194383:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194357-93194385:+	2	0.642442	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194358-93194384:+	2	0.642442	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194361-93194381:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194378:+	6	1.927326	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194379:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194380:+	18	5.781977	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194381:+	785	252.158444	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194382:+	266	85.444772	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194383:+	2420	777.354694	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194384:+	1681	539.972414	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194385:+	35	11.242733	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194362-93194386:+	4	1.284884	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194378:+	27	8.672966	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194379:+	2	0.642442	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194380:+	21	6.745640	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194381:+	320	102.790703	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194382:+	517	166.071230	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194383:+	5629	1808.152716	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194384:+	7286	2340.415827	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194385:+	6004	1928.610572	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194386:+	2847	914.516039	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194387:+	34	10.921512	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194363-93194388:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194383:+	10	3.212209	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194384:+	8	2.569768	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194385:+	9	2.890989	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194386:+	10	3.212209	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194364-93194387:+	2	0.642442	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194384:+	4	1.284884	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194385:+	4	1.284884	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194386:+	13	4.175872	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194365-93194387:+	3	0.963663	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194366-93194385:+	2	0.642442	N	mature,MIMAT0006600
cfa-mir-101-2	3:chr1:93194366-93194386:+	1	0.321221	N	mature,MIMAT0006600
cfa-mir-103-1	3:chr4:43182878-43182928:+	1	0.321221	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182933:+	1	0.321221	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182934:+	5	1.606105	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182935:+	4	1.284884	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182936:+	113	36.297967	Y	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182937:+	424	136.197682	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182938:+	1865	599.077068	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182939:+	61	19.594478	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182915-43182940:+	1	0.321221	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182916-43182938:+	1	0.321221	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182937:+	1	0.321221	N	mature,MIMAT0006687
cfa-mir-103-1	3:chr4:43182917-43182938:+	4	1.284884	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468311-17468361:-	6	1.927326	N	precursor
cfa-mir-103-2	3:chr24:17468318-17468361:-	1	0.321221	N	precursor
cfa-mir-103-2	3:chr24:17468359-17468384:-	26	8.351745	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468360-17468384:-	66	21.200583	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468382:-	7	2.248547	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468361-17468384:-	1929	619.635209	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468362-17468384:-	417	133.949135	N	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468363-17468384:-	180	57.819771	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468364-17468384:-	15	4.818314	Y	mature,MIMAT0006687
cfa-mir-103-2	3:chr24:17468365-17468384:-	11	3.533430	Y	mature,MIMAT0006687
cfa-mir-105a	3:chrX:120403241-120403264:-	1	0.321221	N	mature,MIMAT0009879
cfa-mir-105a	3:chrX:120403244-120403264:-	1	0.321221	N	mature,MIMAT0009879
cfa-mir-105b	3:chrX:120405394-120405415:-	2	0.642442	N	mature,MIMAT0010198
cfa-mir-106a	3:chrX:104896519-104896540:-	1	0.321221	N	unannotated
cfa-mir-106a	3:chrX:104896553-104896575:-	2	0.642442	Y	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896553-104896576:-	20	6.424419	N	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896554-104896574:-	1	0.321221	Y	mature,MIMAT0006749
cfa-mir-106a	3:chrX:104896554-104896576:-	2	0.642442	N	mature,MIMAT0006749
cfa-mir-106b	3:chr6:9498558-9498575:+	1	0.321221	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498577:+	5	1.606105	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498578:+	35	11.242733	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498579:+	134	43.043607	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498580:+	203	65.207852	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498581:+	12	3.854651	N	mature,MIMAT0006695
cfa-mir-106b	3:chr6:9498558-9498582:+	7	2.248547	N	mature,MIMAT0006695
